id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106091803279835	,P2ytudLez,"七杀是凶神的科学解释。天体运行与十神的来源。
   首先  十神的概念源自于地球、太阳和木星三者之间的相互作用。如果将这三者的关系简化为一个平面上的三角形，那么它们之间会形成直角、钝角、锐角，以及三星一线时的平角。十神（包括正财、正官等）是对地球、木星与太阳在不同相对位置时的特定称谓。
    接下来，我们讨论木星逆行现象。由于地球和木星的公转角速度不同，地球比木星转得快，这会导致木星出现逆行现象。这种现象可以类比为两个人在操场上跑步，跑得快的人最终会追上并超过跑得慢的人。因此，从地球上观察，木星似乎在远离我们。这种现象被称为木星逆行，而木星逆行发生的月份被称为七杀月。
    进一步分析，甲年（天干为甲）到庚月（天干为庚）是木星逆行的起始月，乙年到辛月也是如此，其他天干的逆行起始月也可以通过类似方式查询。
    木星作为太阳系中除太阳外质量最大的天体，占太阳系总质量的80%，对太阳系内其他天体的运行有着显著影响。地球与木星的距离从接近到远离，导致地球经历巨大的能量变化。如果这种变化无法得到有效控制，可能会引发灾难。因此，七杀被认为是凶险、暴力和无情的象征。然而，如果能够控制这种逆行的力量，将其转化为己用，那么这个人必将成就非凡。
    以前我讲过，太岁也跟木星，有关",,"https://wx3.sinaimg.cn/large/008xYqGNgy1hw37nkltoyj30zu25onks.jpg,https://wx4.sinaimg.cn/large/008xYqGNgy1hw37nlqbgxj30zu25otxf.jpg",,,2024-11-29T16:56:55,,5,0,2,,,2024-11-29 16:56:55,True
5106090062386297	,P2yqGa0MF,"燕子，乌鸦，在玄学里，都有有特殊用处
能看到一些信息。
比如，燕子，能看到家里的祥和之气，阳气。乌鸦能看到疾病。灾难。负面。
会发出提醒。预警。
燕子叫玄鸟去
乌鸦叫灵鸦。
日本对于乌鸦特别推崇，乌鸦在历史建筑和寺庙中被视为风水防线的说法
比如某国首都师范大学，有大量的乌鸦。满清对乌鸦特别崇拜……在满清那个地方是……
用科学的话来说
     鸟类的视觉系统与人类有所不同，它们的眼睛结构独特，具有一些特殊的功能，例如，鸟类眼睛中的栉膜可能起到减少阳光眩耀、增加运动感知的作用，甚至可能有助于飞翔，此外，鸟类的视网膜细胞密度高，尤其是白昼活动的鸟类，这可能与它们对颜色的敏感度有关。鸟类的视锥细胞数量比人类多，这意味着它们可能具有更丰富的色觉。一些鸟类还能看见紫外线，这是人类所不具备的",,,,,2024-11-29T16:50:00,,14,0,4,,,2024-11-29 16:50:00,True
5106090058187191	,P2yqFylRt,"“光而不耀，静水深流”
      真正的光辉不在于炫耀，而在于内在的涵养
《道德经》“大音希声，大象无形”第四十一章，
     最宏伟的事物往往不以张扬的形式出现，而是以一种难以察觉的方式存在。“知者不言，言者不知”（第五十六章），意味着真正有智慧的人不会轻易夸耀自己的知识。
     这些思想都在告诫我们，真正的力量和智慧往往不在于外在的炫耀，而在于内在的修养和深度。保持谦逊和低调，也是避免灾难和不幸的一种策略。
   特别是在现在的环境中，低调在低调。不要展示自己比别人过得好，不炫富，不炫耀孩子的成绩，大学。这些都是避免引起他人嫉妒和不满的有效方式。在目前这个困难时期，人们的情绪可能更加敏感，要庆祝，私下庆祝自己的成功和喜悦，既能保护自己和家人，也能避免不必要的冲突。",,"https://wx1.sinaimg.cn/large/008xYqGNgy1hw37gd742kj30zu25o4mq.jpg,https://wx1.sinaimg.cn/large/008xYqGNgy1hw37ge2cnuj30zu25onig.jpg",,,2024-11-29T16:49:59,,13,0,3,,,2024-11-29 16:49:59,True
5106089974044952	,P2yqxgYha,"你永远不知道嫉妒之心有多可怕，，当大家过得都不好，你过得好，你就有罪。 做自媒体的，你粉丝多，就是是有罪。在抖音上，在小红书，小姐姐开豪车，肯定是来卖……
 在朋友圈，小红书，抖音，等自媒体，更要低调
       特别是在自媒体，不管你有多优秀多正派，只要关注你的人多了，就是有人黑你讨厌你，全红婵为国争光，这么厉害的小孩，单纯的农村娃，都被网暴，被抹黑，粉丝一多，你就有罪，你就会被针对抹黑。。
     特别是这几年，要学会在低调中前行，关起门来享受自己的幸福，同时对外界保持一份谦逊和理解。不仅能够保护自己和家人免受不必要的困扰，也能够在社会中树立一个积极、正面的形象。",,"https://wx3.sinaimg.cn/large/008xYqGNgy1hw37g1v2jqj30zu25okj1.jpg,https://wx4.sinaimg.cn/large/008xYqGNgy1hw37g0g5v3j30zu25o4qp.jpg",,,2024-11-29T16:49:39,,16,0,2,,,2024-11-29 16:49:39,True
5105739261805115	,P2piS7zAL,"在城市中
低楼层的住宅需要特别注意外界树木是否过于靠近自家窗户。在风水学中，树木不宜紧贴窗户，尤其是树枝直指或戳向家庭的入口或窗户。
窗台上如果落叶过多，会给人一种衰败的感觉，这在风水上被认为不吉利，长期下来可能会影响家庭的运势。
部分树木如果聚阴，会引发家人的健康问题。需要对过于靠近窗户的树木进行及时的修剪和处理，",,,,,2024-11-28T17:36:03,,80,0,13,,,2024-11-28 17:36:03,True
5105737338716987	,P2pfLAzGz,"道家阴阳水
     是一种结合了道家哲学和养生理念的传统养生方法。它通常指的是将热水和冷水按照一定比例混合而成的水，这种做法被认为可以调和人体的阴阳平衡，从而达到健康的效果。根据李时珍在《本草纲目》中的记载，“以新汲水百沸汤合一盏和匀，故曰生熟。今人谓之阴阳水”这表明阴阳水的概念在古代已有之，并被用于调和人体内的阴阳。
     制作阴阳水的过程，通常是晚上睡前倒一杯开水，第二天早上再倒入新烧的开水，混合而成。这个过程中，热水代表阳，冷水代表阴，通过混合，旨在达到水火既济的效果。
   早上起来喝一杯阴阳水可以提升阳气，平衡阴阳，清理肠道，长期饮用可以使五脏六腑阴阳平衡，提升精气神，提旺运势",,https://wx2.sinaimg.cn/large/008xYqGNgy1hw22y20plgj30zu25otyj.jpg,,,2024-11-28T17:28:24,,41,0,12,,,2024-11-28 17:28:24,True
5105736439039291	,P2pejBVx1,"成年人少喝牛奶
      
      倪师和徐文兵老师，他们都反对喝牛奶。我觉得说的挺有道理，牛奶是寒凉的，即便是加热了，也改变不了寒凉的本质。
      大人的脾胃还真不如小孩，中医认为小孩是纯阳之体，体内就是一个小火炉，所以小孩喝了牛奶没问题，能长高，小孩子躺在床上四爪朝天一直蹬而不累，小孩整天跑不累，你跟他们同样的时间，看你能否承受？
   
      游牧民族自古就喝奶茶，因为牛羊肉是热性  综合一下，刚刚好  最爱喝牛奶的人可以经常吃牛肉
     牛奶是母牛所分泌的一种用来在幼儿初始阶段，所需要营养补育的‘激素’，是母牛分泌出的一种精华，它的性归属于阴，小孩子为纯阳之体，所以这种阴对小孩是很好的，而随着年龄的增长，人体内的阳会慢慢的耗损变弱，直到老年油尽灯枯，阳气耗尽，就会死去，所以成年人尽量少喝牛奶。",,https://wx4.sinaimg.cn/large/008xYqGNgy1hw22uciumsj30zu25o1kx.jpg,,,2024-11-28T17:24:50,,98,0,19,,,2024-11-28 17:24:50,True
5105735770052462	,P2pdf0dEa,"现代人都吃所谓植物加工油，鼓吹植物油，打击贬低猪油，但是得三高的人越来越多，胖子越来越多，脂肪肝越来越多，癌症患者越来越多，病从口入，不觉得有猫腻吗？你得反其道，就对了 
植物主要是不饱和脂肪酸，动物是饱和脂肪酸，所谓吃什么补什么？人是动物，当然得优先补饱和脂肪酸！吃多了植物油，就向植物人靠拢
猪油的成分跟人体很相似，很容易代谢。植物油偏寒，易生痰湿，像芝麻丸其实应该九蒸九晒去除偏性才好被人体吸收，其他植物油也是一样",,https://wx1.sinaimg.cn/large/008xYqGNgy1hw22rkvky6j30zu25ou0r.jpg,,,2024-11-28T17:22:10,,77,0,16,,,2024-11-28 17:22:10,True
5105735713163871	,P2pd9dh4b,"你家的抽油烟机清洗是否特别不易?那就是没有生命印记的植物油造成的现象嘛，
你换有生命印记的猪油等等试试，嫌麻烦或者太慢弄衣服上看看哪个容易清洗? 
猪油是做肥皂可以清洗的，植物油这种死物可以吗？ ",,https://wx1.sinaimg.cn/large/008xYqGNgy1hw22rc6c5ij30zu25o1kx.jpg,,,2024-11-28T17:21:56,,25,0,2,,,2024-11-28 17:21:56,True
5105734415024672	,P2pb3l596,"要判断是否能花到男人的钱，需要观察夫妻宫和代表他财富的迁移宫，看是否有化财禄星曜进入我的宫位。
化财禄星曜包括武曲禄、贪狼禄、廉贞禄、破军禄和太阴禄。
例如，如果夫妻宫有武曲禄星曜化入命宫，这表示男人会为你花钱。
同样地，如果迁移宫有贪狼禄星曜化入财帛宫，这也意味着男人会为你花钱。
紫微斗数是一种根据人的出生时间来推算命运和性格的方法，它将天空中的星宿与个人命运联系起来，用以预测个人的婚姻、财富、健康等方面的趋势。
1. 夫妻宫：
在紫微斗数中，夫妻宫代表个人的婚姻和伴侣关系。
2. 迁移宫
代表个人的旅行、迁移、变动等与移动相关的事务。
3. 财帛宫：
代表个人的财富和物质资源。
4. 化财禄：
指的是星曜在命盘中的特定位置，被认为能够带来财富和好运。
5. 武曲禄、贪狼禄、廉贞禄、破军禄、太阴禄：这些都是紫微斗数中的星曜，各自代表不同的特质和影响。当这些星曜在命盘中处于有利位置时，能够带来财富和好运。
在紫微斗数中，如果某个人的命盘中有化财禄星曜进入夫妻宫或财帛宫，意味着他们的伴侣或他人会给他们带来财富。",,,,,2024-11-28T17:16:47,,28,0,3,,,2024-11-28 17:16:47,True
5105731097334272	,P2p5HuLYI,"看八字，的时候，看过许多男人命理，女儿常常扮演着最大的吉星“正官”的角色。在他们的职业生涯中，财运，事业，健康，最大的转折点往往是在女儿降生之后。观察那些事业成功的人士，你会发现他们大多时候，转折点就是，女儿出生。
有些老板，官……重男轻女，特别重视儿子，然而，真正在背后给予他们帮助的，可能就是那些看似不起眼的女儿。
女人是爸爸的正官。疼女儿爸爸，很多发财发达。",,,,,2024-11-28T17:03:36,,46,0,6,,,2024-11-28 17:03:36,True
5105729812045586	,P2p3D8A9k,"在大环境不好，当运气不佳时，人的头脑往往变得不太灵活，面对千万条正确的道路，却偏偏选择了错误的那一条，导致所有的努力最终化为泡影。
   因此，在好运来临之前，保持不动，等待时机，积蓄力量，以便在好运来临时能够一举成功，这往往是更明智的选择。有时候，不断地尝试和努力，看起来像是对自己负责，但实际上，在某些情况下，不做出选择可能才是最好的选择。
      保持低调和保守，等待时机，才是上策。如果条件不成熟，无法折腾出结果，那么就应该耐心等待，直到时机成熟，风云变幻，再展翅高飞。
    特别是现在的大环境，磁场不好，guo运大于个人的……出来创业，打算辞职在找工作，千万不要动，要保守，要耐心等待，过了这段时间，在再展翅高飞吧。现在真要保守，不投资，不创业，不辞职，不买fang。。。",,,,,2024-11-28T16:58:30,,117,0,16,,,2024-11-28 16:58:30,True
5105727798512573	,P2p0nzIvz,"家里在农村的，城市的，任何建筑动工。都要选好黄道吉日。开工仪式安抚地方。敬拜山神。土地。太岁等。有些地方还要烧香，供奉猪头，牛羊，有些还需道士处理孤魂野鬼。冒然动土犯煞。会不断出事。。。切记切记，不要被科学洗脑。
“动土犯煞”指在不适当的时间和空间进行动土（如建筑、挖掘等）会触犯所谓的“煞气”，从而对居住或工作在该区域的人产生不利影响。
1. 动土煞是由于在特定的时间和方位动土，触犯了位理学中的禁忌，从而产生煞气，这种煞气会影响个人的运势，整个家庭产生负面影响
2. 动土煞的分类：动土煞可以分为两种情况，
一是由于地球公转自转与节气的关系，在特定时间和方位动土触犯禁忌，
二是屋宅周围存在施工、开凿等动土行为，破坏了原有的磁场平衡，
三有些地方有其他生灵居住，动土前，要提前通知，
3. 动土煞的影响：动土煞会伤身破财，使在相应方位的家庭成员或办公人员容易生病或不顺动土的范围越大，影响就越大；范围越小，影响相对较小
4. 化解方法：
可以通过放置一对麒麟或龙龟神兽面向动土煞方位来化解动土煞。
此外，还可以请在线财神护佑的五行八卦福，分别用于卧室、客厅等主要房间镇宅，催动五行流通生旺气、调节阴阳和谐保安宁，以有效化解动土煞。
有其他生灵居住的，要提前通知，给好处(给香火，给钱，给食物，可以理解为你拆迁别人的房子，要给人家补偿），
有孤魂野👻的，还要请道士做超度。",,,,,2024-11-28T16:50:30,,58,0,13,,,2024-11-28 16:50:30,True
5105727773346511	,P2p0le2zZ,"燕子
    在中国传统文化中被视为吉祥的象征，有“玄鸟”之称，懂望气之术，燕子是很有灵气的动物，会选择和睦、善良的家庭筑巢。
     民间有“燕子不进愁家门”的说法，在风水学中，燕子窝的出现被认为是吉祥的征兆。燕子选择筑巢的地方往往意味着那里的环境生态良好，气候适宜，代表了住宅环境的和谐与平衡，能够带来好运和财富。因此经常争吵的家庭不太可能吸引燕子。
    打燕子或拆除燕子窝是破坏家庭风水的行为，会毁掉自家的运气，对自己的事业运、财运影响都非常大，碰到燕子多次筑巢，应该多照顾和保护，而不是破坏。",,,,,2024-11-28T16:50:24,,42,0,8,,,2024-11-28 16:50:24,True
5105727712004710	,P2p0f8pw2,"古人砍大树都会跟他提前沟通，特别是山上几百年的野树
    古人在砍大树前会提前几天与树木“打招呼”，这类似于现代的通告或请帖。例如，在某地区，人们伐树前有一个规矩，就是要提前三到七天给树发个请帖，这帖就叫“树帖”以告知周围的生灵树木即将被砍伐，方便它们搬离。
    在山上砍大树，山中有山神，因此在进行砍伐等活动前，需要征得山神的同意。这种沟通可以通过烧香献供、插树枝等方式进行。例如，在一些山区，人们会用小树枝插进石缝来代替烧香祭山神的习俗，以此与山神沟通，如果山神不允许砍伐，会通过梦境等方式告知人们。
砍树、动土等活动会影响家庭的风水和气运，因此需要谨慎行事。在一些地区，人们会认树为“干亲”，即把树木视为家庭成员，逢年过节进行祭拜",,"https://wx1.sinaimg.cn/large/008xYqGNgy1hw21u8d4b0j30zu25o4qp.jpg,https://wx3.sinaimg.cn/large/008xYqGNgy1hw21u6e9xej30zu25o1kx.jpg,https://wx3.sinaimg.cn/large/008xYqGNgy1hw21u9m0thj30zu25o1kx.jpg",,,2024-11-28T16:50:09,,52,0,11,,,2024-11-28 16:50:09,True
5105435663143110	,P2hpcdbFk,"出门时保持低调，出门矮三倍
出门时保持低调，出门矮三倍
出门时保持低调，出门矮三倍
重要的事说三遍。
今年，明年，后年……这几年，你都要时刻记住这5个字，出门矮三倍。
很多事情不能说，…………
       现在的大环境，我们永远无法完全了解那些与我们擦肩而过的人背后的故事。他们可能正经历着失业、婚姻破裂、投资失败，甚至失去了全部财产。
   大家在外避免与人产生过多纠葛。我们应该言语温和，行为谨，千万不要因为一句话一个眼神成为压垮别人的最后一根稻草。
     遇到别人挑衅，认个怂不碍事，家中还有人在等你呢。
真心希望粉丝，都可以平平安安的越来越好，福生无量🙏🏻🙏🏻🙏🏻",,,,,2024-11-27T21:29:39,,1111,0,254,,,2024-11-27 21:29:39,True
5105357416301707	,P2fmZqrmr,"地下车库
     由于缺乏自然光照，阴气较重。在玄学中，这种终年不见阳光的地方容易积聚阴气，而当这些阴气通过车辆和人员的进出通道散发出来时，如果住宅紧邻地下车库，尤其是门窗正对着停车场出入口，就会吸纳最多的阴气。这种阴气的存在对居住者导致健康问题和运气不佳。
      用现代科学解释就是，地下车库存在的湿度大、空气质量差等等……",,,,,2024-11-27T16:18:43,,93,0,12,,,2024-11-27 16:18:43,True
5105356667879763	,P2flMx3SX,"富人对风水的重视程度往往高于普通人，他们认为风水能够带来好运和财富。在香港，许多富豪都选择居住在半山豪宅，这些豪宅不仅地理位置优越，而且风水极佳。以下
这些豪宅建在半山腰，象征着高人一等，俯瞰众生。所谓“半山”，指的是位于太平山半山腰的豪宅区，这里是香港岛高尚住宅的代表，选择半山腰作为居所，是因为山顶虽然视野开阔，但风吹日晒，风水上认为不吉；山脚则泥沙俱下，不利居住。
无论是阳宅还是阴宅，半山腰被认为是最佳选择。坐北朝南，如果有湖泊或河流，更是锦上添花",,,,,2024-11-27T16:15:45,,83,0,15,,,2024-11-27 16:15:45,True
5105356226956716	,P2fl4tbL6,"通灵人八字特征
1. 太极贵人星多：八字中太极贵人星众多的人，往往对神秘现象充满浓厚兴趣，他们天生具备超感官能力，并能熟练地运用这种能力。
2. 辰巳成亥组合：在八字中，辰巳成亥的组合预示着个人可能成为杰出的医生、高僧或社会名流，这类人通常拥有强烈的直觉和通灵能力。
3. 子午卯酉星多：八字中子午卯酉星众多的人，他们专注且坚韧，乐于深入探索事物和现象，因而更容易获得灵异感应和超感官能力。
4. 枭印星强旺：八字中枭印星强旺的人，对神秘事物充满探究欲，他们灵感丰富，对灵异现象有着持续的关注。
5. 天干甲木与丁火：八字天干中甲木与丁火并存的人，似乎能更容易地接收到来自天体的神秘信息，他们拥有一种持久不衰的神秘感。
6. 日柱癸水：日柱为癸水的人，通常聪明且灵感丰富，他们对灵异现象有着较为频繁的感应。
7. 食伤星强旺：这类人思维敏捷，求知欲强，创新能力出众，他们常常能感知到不寻常的现象。",,,,,2024-11-27T16:14:00,,64,0,12,,,2024-11-27 16:14:00,True
