id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105087814832331	,P28m9kh6P,"别去线下买两三百大洋的啦！！
只要零头💰99拿下啄木鸟加绒棉服
天冷了可以给家里的爸爸爷爷安排上！ ",,"https://wx1.sinaimg.cn/large/005DUpQggy1hw00cdr3wtj30p00xcq8d.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hw00ce1d46j30p00xctae.jpg",,,2024-11-26T22:27:25,,10,2,1,,,2024-11-26 22:27:25,True
5105087669863943	,P28lUFo3R,"8毛多一包的抽纸还要送我一个抽纸盒
 ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hw00buiw7aj31hc1z47wh.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hw00bt6xk6j31401hc7nr.jpg",,,2024-11-26T22:26:51,,10,1,0,,,2024-11-26 22:26:51,True
5105078694843123	,P287rkjUT,地址给我宝 给咱拉拉上点福//@我的钱源源不断啊:太好了是尔姬 咱们拉拉有福啦,,,,,2024-11-26T21:51:11,,15,4,0,,我的钱源源不断啊,2024-11-26 21:51:11,False,5170386972,蛋子100斤身高153,5100612601513530	,P0fW46lJM,"（👍🍎）已开
距上次司沃康直播已然过去四天
高强度直播后加上猛烈的姨妈
狠狠给我干痿了
还没来得及感谢姐妹们的大力支持
没想到第一次跨平台跨类目直播
能拿到这样的成绩真的又感动又开心
这几天也陆续收到了很多姐妹们的反馈
让很多姐妹们都找到了取悦自己的方式
说实话去司沃康直播间 更多的就是好物分享
没有想着一定要播出多优秀的成绩
因为自己的体验感真的很棒 
取悦到自己的那种感受
真的很想让每个姐妹都去试试
希望大家能打破一些刻板印象
这不仅是生理上的释放
也是心理上的享受
这次真的是很棒的一次直播体验
期待我们下次再见面吧
老规矩 这条👍🍎 宠就完事儿了
（随机一个司沃康尔姬）",,"https://wx1.sinaimg.cn/large/005DUpQggy1hvlqcqmpp2j30tf0lw42w.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvlqcq4a3oj30uu14fwmv.jpg",,,2024-11-14T14:04:31,,697,498,2,,,2024-11-14 14:04:31
5105025585776785	,P26JMoeNX,"在二麻要喝醉的话
直接上鹤顶红
醉惨了🆘 ",,,,,2024-11-26T18:20:09,,64,5,0,,,2024-11-26 18:20:09,True
5104981302842182	,P25AmbVnE,"这家面包店的装修风格
让面包的食欲感拉满了
买了吃了 没有想象中那么好吃
但就是想买哒
 ",,"https://wx1.sinaimg.cn/large/005DUpQggy1hvzo2ikytuj33b04eohdx.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvzo2nbdw2j33b04eou10.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003O9BMVgx08jTezYNfG0f0f0100ke8T0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003StbGtgx08jTeB0orJ0f0f0100evOh0k01.mov,,2024-11-26T15:24:11,,121,9,0,,,2024-11-26 15:24:11,True
5104771750953933	,P208n40a1,好贴心啊成都 ,,"https://wx3.sinaimg.cn/large/005DUpQggy1hvz01nsn7kj33b04eokjm.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvz01siv1uj33b04eoe83.jpg",,,2024-11-26T01:31:30,,670,48,8,,,2024-11-26 01:31:30,True
5104724188336300	,P1YTEyYEs,"我晕哦
二麻恋爱脑好好喝啊 ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvyul51gvhj33b04eoe84.jpg,,,2024-11-25T22:22:30,,134,11,2,,,2024-11-25 22:22:30,True
5104723910463521	,P1YTd1WA9,卧槽太帅了,,,,,2024-11-25T22:21:24,,19,3,0,,,2024-11-25 22:21:24,False,5945948621,想成为幸运儿呀,5104720592503134	,P1YNRavb8,"搞高特的有不喜欢这衣服的？我不信
刘婆子我爱你，周末就穿赫本大衣去看展子！@刘婆子10_15号大衣专场 @蛋子100斤身高153 @小P-身高158 ",,"https://wx3.sinaimg.cn/large/006uoAR7gy1hvyu4df9b1j30u0140dmf.jpg,https://wx1.sinaimg.cn/large/006uoAR7gy1hvyu4cyu5pj30u0140gqz.jpg,https://wx2.sinaimg.cn/large/006uoAR7gy1hvyu4dybihj30u0140q8y.jpg,https://wx4.sinaimg.cn/large/006uoAR7gy1hvyu4epx0fj30u010n0yc.jpg,https://wx4.sinaimg.cn/large/006uoAR7gy1hvyu4hh2rbj30u0140grd.jpg,https://wx3.sinaimg.cn/large/006uoAR7gy1hvyu4fuemfj30u0140q80.jpg,https://wx2.sinaimg.cn/large/006uoAR7gy1hvyu4gcng4j30u0140n1l.jpg,https://wx2.sinaimg.cn/large/006uoAR7gy1hvyu4fc6cvj30u014043i.jpg,https://wx4.sinaimg.cn/large/006uoAR7gy1hvyu4gvrbjj30u014078w.jpg",,,2024-11-25T22:08:12,HUAWEI Mate 50 Pro,2,5,2,,"刘婆子10_15号大衣专场,蛋子100斤身高153,小P-身高158",2024-11-25 22:08:12
5104661608272531	,P1XgIyI3V,"这条来统计下姐妹们喜欢哪种类型的穿戴甲款式
评论文字或者图片都可以
踢三个宝送图里这款
 ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvynem4u7hj31jk2kdhdt.jpg,,,2024-11-25T18:13:50,,394,442,3,,,2024-11-25 18:13:50,True
5104589040781692	,P1VnG3hlW,小小预告一波 这是其中两款,,,,,2024-11-25T13:25:29,,69,70,0,,,2024-11-25 13:25:29,False,3632226162,HJING静_,5102397242736825	,P10mwbtYl,"天呐‼️
我真的狠狠爱上穿戴甲！！！！
以前每个月都要做一次指甲 中途新鲜感过了想换款式又觉得好浪费钱啊！！而且我每次做完特别伤指甲！并且那个烤灯 烤的我手指头非黑
入了穿戴甲坑 跟入洞洞鞋没啥区别哈
一整个焊死了
想啥时候戴就啥时候戴 
巨方便
 ",,"https://wx3.sinaimg.cn/large/d87f5f72gy1hvrf8azsuqj21mr2ponpe.jpg,https://wx1.sinaimg.cn/large/d87f5f72gy1hvrf1s4dcmj22c0340u0y.jpg,https://wx4.sinaimg.cn/large/d87f5f72gy1hvrfc6dwjaj21kf2jlkjm.jpg,https://wx3.sinaimg.cn/large/d87f5f72gy1hvrfkwrchlj22c0340qv6.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002Earxzgx08jHRrJkuc0f0f0100lB730k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000LYaCEgx08jHS1sxO80f0f0100ldHo0k01.mov,,2024-11-19T12:16:02,iPhone 16 Pro Max,19,14,1,,,2024-11-19 12:16:02
5104585702113832	,P1Vii8RU4,"穿搭分享都发抖啦
（抖ID和微博同名
感谢姐妹们关注
持续更新
 ",,"https://wx1.sinaimg.cn/large/005DUpQggy1hvyelnr435j30zu25okjl.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvyeo19pypj30zu25oqv5.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvyeob0uyqj30zu25ox6p.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvyeoet3z0j30zu25oqv5.jpg",,,2024-11-25T13:12:12,,95,15,0,,,2024-11-25 13:12:12,True
5104583154599141	,P1VebjirH,"大家好对穿戴甲好热情哦
搞得我想提前开售了
但是货还没来哈哈哈哈 ",,,,,2024-11-25T13:02:05,,82,21,0,,,2024-11-25 13:02:05,True
5104571254309847	,P1UUZi5bF,"放心吧姐妹们
70%都是短甲
第一是短甲方便
第二是我现在自己也是越来越喜欢短甲了
太乖啦
 ",,,,,2024-11-25T12:14:48,,116,26,0,,,2024-11-25 12:14:48,True
5104567368813218	,P1UOIAYIG,"关于果冻胶和胶水问题
我自己反正作为穿戴甲两年老用户
买过各种各样的胶
但最重要的真的还是要看手法
（到时候我会出视频或者直播手把手教
我就贴送的那种胶水就可以保持半个月
普通果冻胶的话 一般贴 保持3天
配上吹风机大法可以保持5-7
牛皮纸果冻胶可也以保持7天左右
固态胶便宜的贵的都买过
反而还没有送的胶水贴的久😂",,,,,2024-11-25T11:59:22,,88,26,2,,,2024-11-25 11:59:22,True
5104383836291805	,P1Q2HqoMJ,"真的觉得我做穿戴甲还是很有优势哒
看别个店铺展示基本都是芊芊玉手
我自己的原生手
又短又肉又粗还黑
我这个手带上都好看
更别说姐妹们的手了
（到时候我都会标注上是否适合黄皮 ",,"https://wx1.sinaimg.cn/large/005DUpQggy1hvxrhoibnzj31jk2234ax.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvxrhsmorgj32c0340npd.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvxrhxnmhjj33b04eoe84.jpg",,,2024-11-24T23:50:04,,204,47,0,,,2024-11-24 23:50:04,True
5104381660234268	,P1PZc0YWw,"虽然我平时自己喜欢的美甲风格都比较鬼迷日眼
但是姐妹们放心噢
给你们的款那是包审美在线的
上次去了美甲工厂拿了一堆样品
身边不管什么风格的朋友
都说几乎每一幅都很喜欢
 ",,,,,2024-11-24T23:41:25,,130,18,0,,,2024-11-24 23:41:25,True
5104380820588844	,P1PXQ2tbu,"工作室签完了
开始打隔断
估计装修布置还要个半个月
大家像十几二十号这种时间段租铺面或房子的话
可以给那边说一下
可不可以从下个月才开始算房租
你就说哎呀我这前前后后还要装修呀啥的
还要拆一下上个租户装的东西啊巴拉巴拉的
基本都会同意
 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvxr2u8103j33b04eou12.jpg,,,2024-11-24T23:38:05,,70,17,0,,,2024-11-24 23:38:05,True
5104379960492596	,P1PWs2496,"我自己的穿戴甲
数了下有一百来副
既然如此
那不如自己卖吧哈哈哈哈哈
但感觉现在很多穿戴甲都在卷过度包装
我不卷 我觉得只要包起来干净舒适
且保护好产品即可
然后再把多的成本用在甲片上
用好的甲片（避免出现一喝酒就断的情况
以及不仅送普通果冻胶还送更牢固的果冻胶
我看好多那种牛皮纸果冻胶都是单卖的
管他的哦送起走
然后小戳条全部送爱心的嘿嘿",,,,,2024-11-24T23:34:40,,353,48,0,,,2024-11-24 23:34:40,True
5104365033492329	,P1PyneEvT,"太牛逼了
这幅甲片从9号到现在
保持了16天还没有断
之前我不是每次喝酒美甲都会断吗
现在看来是我之前买的太撇了😂 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvxp9o1r0hj33b04eob2c.jpg,,,2024-11-24T22:35:21,,75,24,0,,,2024-11-24 22:35:21,True
5104363334537598	,P1PvDj2r4,"死抖🦅给我禁言且限流了
27号之前都不想发抖了
 ",,,,,2024-11-24T22:28:36,,61,3,0,,,2024-11-24 22:28:36,True
5104306759929380	,P1O2nFF5i,"39一盒的芙清还有！！！！！
谁还没抢到！线下一盒100+大洋的
 ",,"https://wx1.sinaimg.cn/large/005DUpQggy1hvxin75x3yj30zu0l6wib.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvxin88ld2j30zk1bfgrt.jpg",,,2024-11-24T18:43:48,,4,1,0,,,2024-11-24 18:43:48,True
5104306573808981	,P1O25fYTb,"除臭喷雾真的是家中常备啊……
9块钱喷一喷 抗菌又除臭！！ ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvximg2tqdj30u014211o.jpg,,,2024-11-24T18:43:03,,14,1,0,,,2024-11-24 18:43:03,True
5104306451645160	,P1O1T6TYQ,"鸡爪界的爱马仕！！
30💰拿下一大罐脱骨侠无骨鸡爪780g
基本每一根爪爪都是完整！肉厚饱满的
 ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvxilxp2flj31hc1z4ne8.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvxiluokbjj31hc1z47kz.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvxilzjjlvj31hc1z4k76.jpg",,,2024-11-24T18:42:34,,8,1,0,,,2024-11-24 18:42:34,True
5104278587049977	,P1NiWtA1j,"二手市场好香
准备给工作室买点小桌子
幸好没在网上买
这些个沙发柜子才一两百块的
这个大书柜500块
香惨了 ",,"https://wx4.sinaimg.cn/large/005DUpQggy1hvxfdkidr2j33b04eokjp.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvxfdq55kwj33b04eonpg.jpg",,,2024-11-24T16:51:51,,178,29,0,,,2024-11-24 16:51:51,True
5104220908814357	,P1LNUAZ13,"我说绝食
我妈做了一堆好吃的
呜呜呜呜咋减肥嘛
 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvx8rpc0wtj31hb0u0h25.jpg,,,2024-11-24T13:02:38,,154,37,0,,,2024-11-24 13:02:38,True
5104220255027990	,P1LMRl60C,"这个假睫毛真的是人间芭比
 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvx8pegrvlj30zu25o7wh.jpg,,,2024-11-24T13:00:03,,88,10,0,,,2024-11-24 13:00:03,True
5104033393804671	,P1GVtfXLF,"下周起
我的朋友谁都不准找我吃饭 ",,,,,2024-11-24T00:37:32,,67,10,1,,,2024-11-24 00:37:32,True
5104033179895455	,P1GV7Fwg7,学习双排 ,,https://wx4.sinaimg.cn/large/005DUpQggy1hvwn81o4g8j30s90rx0zp.jpg,,,2024-11-24T00:36:41,,293,33,0,,,2024-11-24 00:36:41,True
5104032244567990	,P1GTCjalg,"我绝食了
我106斤了 ",,,,,2024-11-24T00:32:58,,86,27,1,,,2024-11-24 00:32:58,True
5104026496801342	,P1GKlsxl4,"忙了一天 终于躺下了
为了明后几天好好陪一下阿克
今天狠狠拍了好几个视频
忙晕了
 ",,,,,2024-11-24T00:10:08,,103,8,0,,,2024-11-24 00:10:08,True
5104025350182241	,P1GIv0Lpn,"姐妹们一直想看的我的皮衣上身视频来了
另外 我的抖音没回复评论
并非是我高冷装逼
而是上次回复灰色花花套装的时候
抖爸爸把我禁言了
 ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvwman5ew2j30zu25okjl.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvwmal94ooj30zu25ox0p.jpg",,,2024-11-24T00:05:34,,101,9,0,,,2024-11-24 00:05:34,True
5103713146373105	,P1yAWqJW1,"笑死我了
阿克说梦话
说了一大堆
全是哈萨克语
听不懂一点😂 ",,,,,2024-11-23T03:24:59,,185,26,0,,,2024-11-23 03:24:59,True
5103685242455229	,P1xRWaiIt,"呜呜呜玩具双排
真的给我爽哭了
眼泪直流家人们
 ",,,,,2024-11-23T01:34:06,,396,59,0,,,2024-11-23 01:34:06,True
5103672939515101	,P1xy5DVjn,"超市一百多的Kono洗发水我们只要25一瓶！！！
想要蓬松高颅顶的用它尊嘟可以！ ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvvhum6tkxj31hc1z44qp.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvvhul81ylj31pe29wqlf.jpg",,,2024-11-23T00:45:13,,16,7,0,,,2024-11-23 00:45:13,True
5103672693097054	,P1xxHcZGu,"懒人别再纠结洗不洗头了！用蓬蓬粉10s解决油塌发质
28🉐伊风蓬蓬粉！还送蓬蓬梳+卡通口罩*2！ ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvvhtjvviqj31hc1z4dna.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvvhtkca10j31hc1z4zrj.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvvhtji2l8j31hc1z4wu2.jpg",,,2024-11-23T00:44:14,,9,3,1,,,2024-11-23 00:44:14,True
5103672549706877	,P1xxsEJcx,"这个便宜！！！3毛一条冰伊莱漱口水
向社交尴尬说拜拜👋
超市这价格也就只能买到一盒！ ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvvhsz0fvmj30x70qc0wx.jpg,,,2024-11-23T00:43:40,,6,2,0,,,2024-11-23 00:43:40,True
5103631114437511	,P1wsDiCoL,"下午出去办完事
昏睡到现在
和阿克出门吃宵夜了
明天起来必须狠狠工作 ",,,,,2024-11-22T21:59:01,,125,7,0,,,2024-11-22 21:59:01,True
5103514564957097	,P1tqEkNzb,"我爸来帮看我工作室了
我到现在都还没敢跟他说阿克来找我了
紧张
 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvuzmt63itj33b04eo4qs.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002FiWUHgx08jMMlKk9y0f0f0100ey7z0k01.mov,,2024-11-22T14:15:54,,264,48,0,,,2024-11-22 14:15:54,True
5103329649099678	,P1oCoCbf0,再次对比 分欣还是细了些,,,,,2024-11-22T02:01:06,,71,16,0,,,2024-11-22 02:01:06,False,5170386972,蛋子100斤身高153,5103303910490142	,P1nWT23vw,"昨天司沃康给我点的分欣
这回和19.2实物对比了一下
可以说是1:1了
 ",,,,,2024-11-22T00:18:49,,137,14,1,,,2024-11-22 00:18:49
5103303910490142	,P1nWT23vw,"昨天司沃康给我点的分欣
这回和19.2实物对比了一下
可以说是1:1了
 ",,,,,2024-11-22T00:18:49,,137,14,1,,,2024-11-22 00:18:49,True
5103302500944936	,P1nUC3XOU,"我算是晓得了
19.2的size不是我用习惯了
而是靠涌给我润合适了
不用涌还是遭不住赞
两发就肿了
感谢私激把涌研究出来了
涌就是我的爱情润滑剂
 ",,,,,2024-11-22T00:13:13,,280,29,1,,,2024-11-22 00:13:13,True
5103238766659870	,P1mfOrWxg,"堂口老火锅生意这么好？
来告一哈到底有好好吃 ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvu466abybj32c0340e83.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvu3z4gkruj32c0340npe.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvu4637nohj33b04eox6r.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0002MMqZgx08jLzwM1mD0f0f0100hcGT0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000gsBMwgx08jLz5uvKo0f0f0100euQe0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003l2FhZgx08jLzx7KT60f0f0100esuZ0k01.mov,,2024-11-21T19:59:58,,121,30,0,,,2024-11-21 19:59:58,True
5103236187684917	,P1mbEwfch,"这个帽子还有几个色
黄色红色纠结死我了
最后还是选了黄色
感觉红色也想买下
 ",,"https://wx4.sinaimg.cn/large/005DUpQggy1hvu3nciqn8j31sc2dshdu.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvu3na9srgj31sc2dsu0x.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvu3n8axltj31sc2dsx6p.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003c57Ytgx08jLyn2OqI0f0f0100ndeB0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002IaRrHgx08jLyns5Vu0f0f0100dExj0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004sSpNmgx08jLynNL1K0f0f0100cP9W0k01.mov,,2024-11-21T19:49:42,,150,34,0,,,2024-11-21 19:49:42,True
5103235641116458	,P1maM4Gro,嘿嘿 ,,https://wx1.sinaimg.cn/large/005DUpQggy1hvu3mlqkhwj33b04eob2c.jpg,,,2024-11-21T19:47:33,,317,23,0,,,2024-11-21 19:47:33,True
5103233270025362	,P1m6X06B4,"强生家的销冠🏆你就说能不好用？
线下一盒一百多块我可不买
我们今天💥37/6片双周抛能入三四盒了！！ ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvu3cvqhfpj30zk1bfwlh.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvu3cw4ztej30zk1bf41u.jpg",,,2024-11-21T19:38:08,,4,2,0,,,2024-11-21 19:38:08,True
