id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104445328721057	,P1RDSAAKd,"现在聊天真的习惯了用美金为计量单位 回国了好不习惯
群里聊天也大部分都用🔪来说话 ",,,,,2024-11-25T03:54:25,iPhone客户端,4,0,0,,,2024-11-25 03:54:25,True
5104445187424970	,P1RDEv9zA,"我笑死了 听过不止一次吐槽🦵🏻群的 看过一些她们群成员照片不是老阿姨就是肥婆乡巴佬😅😅😅不过往往这种才能割韭菜吧 都是一群梦女 感觉以前割韭菜是和以前的uu一个模式 普女de💰真好挣 要是我开wb的时间开始勤劳点开割到现在也是个小富婆了吧
但真不愿意昧着良心说谎 ",,"https://wx2.sinaimg.cn/large/0062UD0zgy1hvxyi7nsi2j30ly19z40x.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxyi79meyj30lk1j2adu.jpg,https://wx4.sinaimg.cn/large/0062UD0zgy1hvxyi6t5t6j30ly1k076d.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxyi6ff6wj30ll18rq5i.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxyi621h4j30lr1e7wit.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxyi5o0twj30lq1aqacj.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvxyi4vpw6j30m91hrwi8.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxyi5bo6ij30q11hx77o.jpg",,,2024-11-25T03:53:51,iPhone客户端,5,0,0,,,2024-11-25 03:53:51,True
5104442215235642	,P1RyRlY1Q,现在雌竞这么卷 玩到最后全凭脑子和情商 ,,,,,2024-11-25T03:42:02,iPhone客户端,7,1,0,,,2024-11-25 03:42:02,True
5104425255043232	,P1R7vl9Ys,"Ctm 我男朋友说他发现最近没钱大家好像都不这么爱他了 以前大家都爱他 
你现在才知道 也是人才 ",,,,,2024-11-25T02:34:39,iPhone客户端,7,2,0,,,2024-11-25 02:34:39,True
5104425091465360	,P1R7f69cQ,我男朋友真的很大男子主义，强迫我陪他去巴基斯坦办事，我根本不想去，他觉得是我自己极其想陪他去。那里又穷又破还远，他美其名曰说我想去就去不去就算了，其实根本没给我选择权，而且最近公司没回流，手上也没钱啊，除了我从美国回来的时候那几天给了5万美金后来我就去首尔do脸了，跟他说过几天要去日本玩，他一听就不开心了，觉得我去日本玩不陪他去出差。说什么我跟我闺蜜一个做派都是有钱天长地久爱来爱去没钱人都不见影。我气死了，说我不去的话就是不爱他，不爱他就不要好好过了，所以要把我的行李明天全都丢出去。最主要是他真的会这么做，之前两次吵架第二天就把我行李让司机送走了。我不想去一是因为这段时间他也不会给我钱因为项目投了2000多万美金进去到现在估计真的没有什么现金流，二是我跟他一个多月没联系了一开口就让我陪他去这个地方。我问他是不是打了一圈电话没有人陪他去才陪我去，他又给我打感情牌说是想带我去玩是想我才叫我去，还装逼说花钱一堆女的去随便都有b操，气死我了！！！还拿以前给我的钱说事，说以前给了我多少多少从来没少过，现在没钱了就不爱了。我好纠结，去的话就是攒人品的的，等年底分红拿钱出去上学，不去我行李明天真的会被丢掉。好抓狂好生气。要是他脾气性格好点，我愿意去，但是他真的性格很大硬伤啊，还有这嘴巴啊，不想说了，拿的都是精神损失费。,,"https://wx2.sinaimg.cn/large/0062UD0zgy1hvxw793cdij30wi0snaet.jpg,https://wx2.sinaimg.cn/large/0062UD0zgy1hvxw6ku2jkj30u01iqagx.jpg",,,2024-11-25T02:34:00,iPhone客户端,18,5,0,,,2024-11-25 02:34:00,True
5104421971951685	,P1R2d8bIN,"把我姐妹气的 每天都来跟我抱怨 每次我们介绍过去的都是年纪很小好看的但是没有一个智商高 情商高的 都得手把手教带上路 没几天都发现情商还是太低
所以我真的不觉得年纪小是啥优势 有的时候甚至厌蠢 所以终于理解为什么好多漂亮的都没有被稳定长择 有的时候真的是软件条件不行啊... ",,"https://wx2.sinaimg.cn/large/0062UD0zgy1hvxo88glpoj30u011x0yh.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxo88yk1xj30wi0f4mz3.jpg,https://wx4.sinaimg.cn/large/0062UD0zgy1hvxvv997pmj30u01fidmq.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvxvsrfrybj30wi06vgmu.jpg",,,2024-11-25T02:21:35,iPhone客户端,8,2,0,,,2024-11-25 02:21:35,True
5103992922965447	,P1FSccrrN,啊啊啊气死我了！我的群被炸被举报 之前一直免费拉人进群 从来没有收过钱 主打想一个大家互相学习讨论资源共享 结果很多lowb丑b女混进来做内奸 偷偷嫉妒 把一些姐妹分享的东西还有私人信息到处转发到处曝光 结果好多美女退群 说实话我的粉丝质量还有群里净值本来是特别高的 不说全部吧也有 2/3都是00后 一半的人都是在国外的英美澳加新留学生或者小网红主播 要么就是拿到了大结果的高段位 有好几个都是拿到了大的已经生娃了还都是00后 大家互相学习不是挺好的？？而且群里发出来的都是包🥚和高价🥚 大哥也都是互相介绍 不管是到手还是什么全部都高于市场价 不少人在里面是通过信息差赚到不少钱的 为什么还有眼红赚不到钱的人恶意举报还曝光在平台 现在创了新群 除了老成员为了过滤门槛都要验资or付费1222进群 主要就是为了过滤人群和提高净值 建立高质量的小圈子 理解万岁！！！！！,,"https://wx1.sinaimg.cn/large/0062UD0zgy1hvwigfwe41j30re1ijtd9.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvwih0ijrdj30qt1lc0wz.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvwii7io7bj30rd1jdq74.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvwii81rcdj30rx1h4dl0.jpg,https://wx4.sinaimg.cn/large/0062UD0zgy1hvwii8n9m1j30rn1gxn2b.jpg,https://wx2.sinaimg.cn/large/0062UD0zgy1hvwiii2ap1j30mq1c0n55.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvwiitrthjj30rn1i7n26.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvwik06nqlj30rq1l4dka.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvwik0ts4qj30rr1hsjvi.jpg",,,2024-11-23T21:56:43,iPhone客户端,8,2,1,,,2024-11-23 21:56:43,True
5103697577903348	,P1ybPxa1m,我的群还是卧虎藏龙的 有脑子的还是多 现在慢慢形成一个小圈子了 每天和大家聊天感觉就是在不断互相学习 ,,"https://wx1.sinaimg.cn/large/0062UD0zgy1hvvkm4uhxrj30qq1emq8z.jpg,https://wx3.sinaimg.cn/large/0062UD0zgy1hvvknor50ej30r913zdln.jpg,https://wx2.sinaimg.cn/large/0062UD0zgy1hvvknp4ye4j30r514s0yi.jpg,https://wx2.sinaimg.cn/large/0062UD0zgy1hvvknpgsivj30ri135q7x.jpg,https://wx2.sinaimg.cn/large/0062UD0zgy1hvvknqg0vej30rp1c8q88.jpg,https://wx4.sinaimg.cn/large/0062UD0zgy1hvvknqw6tpj30rh1fvqca.jpg",,,2024-11-23T02:23:07,iPhone客户端,23,9,5,,,2024-11-23 02:23:07,True
5103405784106591	,P1qBchejl,转发微博,,,,,2024-11-22T07:03:38,iPhone客户端,2,0,0,,,2024-11-22 07:03:38,False,1919387044,charleschio,5102057990914765	,P0Rxl3PYh,rat race 卷，freeload 白嫖，onlookers 吃瓜群众，self sabotage 内耗，最近有年轻美女老外老师在中国教了十五年书，推荐了网络用语，persona 人设，还有社恐，sociophobia，社牛 social butterfly，甩锅pass the blame，很赞的，因为生活中的对应的用语是很难翻译的，有关政治经济医学高科技的用语的专门terminology 是可以用简单词汇表达出来的，当然要是有大量词汇，那么听得懂新闻看得懂电视英语是需要大量生僻字的。有了翻译机器阅读绝对简单，但是听的时候来不及的，除非带了同步翻译机。,,,,,2024-11-18T13:47:59,iPad air,43,1,14,,,2024-11-18 13:47:59
5103349791719696	,P1p8T7dn2,刚跟我爸说今年也不回家过年了 前两年都在国外读书所以一直没回家 这次难得回来 他跟我说好多煽情话 哭的我不要不要的 因为我爸妈年纪都大了 身体都不太好 我爸说我一直在国外奔波 说不定这就是最后一面了 哎 突然觉得以前的一切都释怀了 这两年一定要再赚个1000w 等到25岁之后就不想在外面到处奔波了 ,,,,,2024-11-22T03:21:08,iPhone客户端,5,2,0,,,2024-11-22 03:21:08,True
5103346246222279	,P1p3aq6Hl,哭的不行 杀人别用亲情刀 ,,,,,2024-11-22T03:07:03,iPhone客户端,0,1,0,,,2024-11-22 03:07:03,True
5103066237375167	,P1hLxuWCj,"每天日夜颠倒 我服了 怀疑是这两个月去了太多国家完全搞不清楚自己在过哪里的时差 跟我美国的朋友每天同步时间....黑眼圈重的像玩东西的
 ",,,,,2024-11-21T08:34:24,iPhone客户端,0,1,0,,,2024-11-21 08:34:24,True
5102937328061237	,P1epCxP5X,傻逼女蠢逼女太多了 好多无脑问题怎么问的出口 ,,,,,2024-11-21T00:02:09,iPhone客户端,4,0,0,,,2024-11-21 00:02:09,True
5102937223469634	,P1epseyBQ,跟这种傻逼聊天 戾气很难不重 ,,https://wx1.sinaimg.cn/large/0062UD0zgy1hvt5cjwbx6j30n11ak42t.jpg,,,2024-11-21T00:01:45,iPhone客户端,14,1,0,,,2024-11-21 00:01:45,True
5102679770007216	,P17Id01So,18年入圈 爱叨叨爱记录爱分享每一点心得 现在已经五年了 中间停更了2-3年因为双相抑郁 生活懒散的将近2年都没登陆过这个web 再后来偶尔写写记录是碰到我男朋友的时候 踏入了东南亚 其实刚玩那两年的时候小号圈是最纯粹的 那时候我还高中 每天叨叨叨的写 粉丝也是涨的最快最垂直的时候 从来没用过这个号和互联网赚钱 刚入小号圈的时候朋友就让我做咨询收费 也有不少粉丝女孩都要给我付费咨询或者是发红包门槛认识 我都没有想过要恰这个烂钱 更重要的还是懒 而且我属于那种特别有责任心特别怕带别人误入歧途的那种 所以种种一路过往都是我的真实体会和真真切切的经历 没有目的性的希望现在和我一样经历过从青春期到开窍到淡然这一个个阶段的女孩 也真的最后能自洽 于人于物 不必太执着 哎 其实唯一用处就是利用这web认识了几个挚友吧 当时是想拿着变现 后面玩着玩着也懒散 就纯当记录生活了,,,,,2024-11-20T06:58:43,iPhone客户端,6,0,0,,,2024-11-20 06:58:43,True
5102673205920780	,P17xCoQgs,整圈和小号圈真的互通的我服了...在韩国因为do脸认识的好几个女孩 才发现她们微博之前就关注我了 上次恢复期住民宿的时候坐在我旁边的女孩还拿着我的web问这是不是我 因为认出了我的眼睛 太尴尬了😅😅 ,,,,,2024-11-20T06:32:38,iPhone客户端,7,1,0,,,2024-11-20 06:32:38,True
5102665421816376	,P17l47Cwo,"我真的能吃
每天点到上限爆单 
别想拯救我了的微博视频
 ",,,"https://f.video.weibocdn.com/u0/QSNGioROgx08jJ2CXFCU010412003DLq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732872155&ssig=I6zv%2FbCjqV&KID=unistore,video",,2024-11-20T06:01:42,iPhone客户端,2,0,0,,,2024-11-20 06:01:42,True
5102604969312711	,P15LyD4F1,现在真不觉得年纪小是什么好事儿 我认识几个年纪小的不是情商低就是脑子不好 要么就是认知低 再者就是学网上捞女说几句话就天天把骗男人挂在嘴上 也没读过什么书 肤浅又无知 ,,,,,2024-11-20T02:01:29,iPhone客户端,23,2,2,,,2024-11-20 02:01:29,True
5102604578981196	,P15KVBGq0,不懂感恩只知道利用你资源白嫖你人脉的人 只会把路走得越来越窄 并且在提早送自己走上这条路上坟墓 曾经在互联网就认识过这样的人 让你介绍这介绍那 消耗你的精神精力 结果你帮她托举上了一定的高度 给她打通了一些机会人脉 使得从中获益了 她转眼不认人 不仅不知道感恩反而还理所应当的持续向你索取让你帮忙 到达一定目的后甚至对你针锋相对  我只能说 能量是守恒的 当你好的时候你记不起当初为你打通任脉的人 谁给你提供的资源和时机 当你处于困境的时候 凭什么又继续要求别人拉你一把 深夜想起之前认识的白眼狼 有感而发,,,,,2024-11-20T01:59:56,iPhone客户端,19,0,1,,,2024-11-20 01:59:56,True
5102602268443401	,P15HczqvT,"有些人真的是认知不够 凭啥因为我以前算是个""情感博主""一上来就要我给你解答情感问题给你分析这那啊 之前➕我v 的几个粉丝一上来就哐哐哐小作文发上来问 我寻思我也不认识你 为什么要给你白嫖我的时间精力 男的索取我的情价还懂得付费 你凭你一句关注我很久了我就要给你答疑解惑 不理你还追着问",,,,,2024-11-20T01:50:45,iPhone客户端,5,0,0,,,2024-11-20 01:50:45,True
5102572358338072	,P14UXyZ72,"年纪小真的不是啥好事啊 给大哥发女孩发好几个年纪小的都是不懂事 情商低 也不会来事 抓不住机会 难怪长得漂亮但是永远没人长择 但是大哥怎么可能有时间等你跟你耗...什么都铺垫好了结果自己乱说话搞砸了 过两天又来和我说后悔了 人家现在早就抱着另一个了谁还等你啊
 ",,"https://wx3.sinaimg.cn/large/0062UD0zgy1hvrybd9l9pj30ms1l277z.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvrze8ytttj30lk1hfgpr.jpg,https://wx1.sinaimg.cn/large/0062UD0zgy1hvrzeu8i40j30ls1kzn06.jpg",,,2024-11-19T23:51:54,iPhone客户端,7,1,0,,,2024-11-19 23:51:54,True
5102556872969542	,P14vZcsvQ,"换成美金会更好
 
别想拯救我了的微博视频
 ",,,"https://f.video.weibocdn.com/o0/1GE2C59tlx08jIyVLB6w010412002JFq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732872156&ssig=ig%2BHoScu28&KID=unistore,video",,2024-11-19T22:50:22,iPhone客户端,11,4,0,,,2024-11-19 22:50:22,True
5102283211407863	,P0XoB5Uft,eve的眼睛包完都像这个小女孩 ,,https://wx1.sinaimg.cn/large/0062UD0zgy1hvr28oqlbpj30u01syn0a.jpg,,,2024-11-19T04:42:56,iPhone客户端,5,1,0,,,2024-11-19 04:42:56,True
