id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104595965575647	,P1VyQnotN,果然只有胖过，才知道瘦下来有多开心。我妹妹胖的时候经常被当做孕妇让座，现在瘦下来终于不用穿大t恤和阔腿裤遮肉了。现在可以尝试不同的穿衣风格，人也越来越正能量和自信。瘦下来解锁一个全新的自己，真的很值。我身边10岁孩子的妈妈也没放弃身材管理，就是想成为更好的自己。所以说不喜欢的生活是需要逆袭的，而不是用来荒废的，你想变好，任何人都拦不住。,,"https://wx4.sinaimg.cn/large/63851ecbly1hvyfgq3hc1j23402c07wh.jpg,https://wx2.sinaimg.cn/large/63851ecbly1hvyfkdrfouj22vj3u1qv7.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvyfjmpommj20k00z8wim.jpg,https://wx1.sinaimg.cn/large/63851ecbly1hvyfh2s19xj20u00u076o.jpg,https://wx2.sinaimg.cn/large/63851ecbly1hvyfgqiru4j20s411iwoa.jpg,https://wx4.sinaimg.cn/large/63851ecbly1hvyfjxm3wij20u01a6jtl.jpg","https://f.video.weibocdn.com/o0/maPt5kGYlx08jRwxJ45W0104120065fe0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732873289&ssig=qifYQkEUu%2F&KID=unistore,video;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004oB13Ojx08jRxrJxV60f0f0100jVHD0k01.mov",,2024-11-25T13:52:59,iPhone 15 Pro Max,69,6,5,,,2024-11-25 13:52:59,True
5104366151272497	,P1PAb5l29,"一年一度的中国意大利商会联欢晚宴在北京举行，很有意义的一次交流。作为商会一员，Violetta品牌有幸见证，有幸赞助，有幸成长。未来会越来越好，道阻且长，行则将至。💜 
北京
 ",,"https://wx2.sinaimg.cn/large/63851ecbly1hvxpg6k1wsj22x83wa4qr.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpg77n7bj20u0140tgt.jpg,https://wx2.sinaimg.cn/large/63851ecbly1hvxpg1dbg5j212w1fuh5p.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpg84y9zj22g71mt7wh.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpgtckykj22gv1of7wi.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpg42k1nj23nb2fk4qq.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpg0at2ij20pb0xrtev.jpg,https://wx3.sinaimg.cn/large/63851ecbly1hvxpfuzoe6j21il20r1kx.jpg,https://wx4.sinaimg.cn/large/63851ecbly1hvxpg2cfc1j227t1h8b29.jpg",,北京,2024-11-24T22:39:47,iPhone 15 Pro Max,36,3,1,,,2024-11-24 22:39:47,True
5103833635621067	,P1BJhnAin,减肥是需要松弛感的，它并不是生活的全部。有的时候越是关注每天吃什么，每天体重多少，离不开计算热量，就会越不敢吃，最后和食物关系就会越来越差。饮食上越有匮乏感，压力就会越大，食欲和情绪不稳定，就很难瘦下来。少思，少想，少秤，放轻松，过程做扎实，反而会有意想不到的收获。 ,,,,,2024-11-23T11:23:46,iPhone 15 Pro Max,640,5,48,,,2024-11-23 11:23:46,True
5103433222460584	,P1rjsak6Q,"睡了两个小时起来赶飞机
吃碗牛肉面太舒服了
飞北京啦 ",,https://wx3.sinaimg.cn/large/63851ecbgy1hvupucapo4j235q47n7wj.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000Zqadjgx08jMq9vnCg0f0f0100ru0S0k01.mov,,2024-11-22T08:52:40,iPhone 15 Pro Max,25,4,0,,,2024-11-22 08:52:40,True
5103244268803617	,P1moGAWdP,"瘦了就是穿保暖内衣也好看 
吃了两顿也照样有曲线 ",,"https://wx2.sinaimg.cn/large/63851ecbgy1hvu4ikgiccj22ie3cjx6p.jpg,https://wx2.sinaimg.cn/large/63851ecbgy1hvu4imhr6cj22c0340u0x.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvu4intkvzj22e83cwx6p.jpg,https://wx4.sinaimg.cn/large/63851ecbgy1hvu4ij6cbgj229f30kqv5.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003DJbtwgx08jLAAkB440f0f01008OUd0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0009TeGPgx08jLAAoIG40f0f01009nmf0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004q1i1pgx08jLAAv12T0f0f01005gLj0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0030EkeRgx08jLAABwzt0f0f0100eg110k01.mov,,2024-11-21T20:21:50,iPhone 15 Pro Max,71,1,3,,,2024-11-21 20:21:50,True
5103178674080908	,P1kGTh7D6,变漂亮带来的好反馈是最直接的。穿漂亮衣服，化美美的妆，多照镜子多拍照，状态真的会越来越来好。这会让你越来越自信，越来越爱自己。拥有稳定的内核，不和别人做比较，只和过去的自己的比，人生真的会正向循环起来。 ,,"https://wx3.sinaimg.cn/large/63851ecbgy1hvtwrbn5ifj22c0340x6p.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvtwrcwnccj22c03407wj.jpg,https://wx2.sinaimg.cn/large/63851ecbgy1hvtwr91n6uj22c03407wi.jpg,https://wx2.sinaimg.cn/large/63851ecbgy1hvtwra56hnj22c03407wi.jpg,https://wx4.sinaimg.cn/large/63851ecbgy1hvtx0jif1xj22c0340hdv.jpg,https://wx4.sinaimg.cn/large/63851ecbgy1hvtwr78masj22c03407wk.jpg",,,2024-11-21T16:01:11,iPhone 15 Pro Max,87,2,10,,,2024-11-21 16:01:11,True
5102855489061575	,P1chCC1kr,其实减肥主要就是看欲望，当你对美的欲望超过对美食的欲望，你自然就能管住嘴。坚持下来拿到结果，才会有良性循环。 ,,,,,2024-11-20T18:36:58,iPhone 15 Pro Max,4274,29,281,,,2024-11-20 18:36:58,True
5102851554808020	,P1cbhkaMI,发现一家巨好吃的新疆炒米粉！差点把一份全炫了，把纸扔碗里真的可以防止吃多哈哈。23号还要参加活动，不能太造次了咯～ ,,"https://wx1.sinaimg.cn/large/63851ecbgy1hvsvf27l9pj22c0340e83.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvsvf5gacmj22dc35snpf.jpg",,,2024-11-20T18:21:20,iPhone 15 Pro Max,56,11,4,,,2024-11-20 18:21:20,True
5102754298597473	,P19EpA4AV,提升自己没有借口。你总觉得身材欠自己一个“满意”，其实自己欠身材一个“投资” 。所有的美好都是“蓄谋已久” 。你想变好，你怎么都会好。 ,,"https://wx1.sinaimg.cn/large/63851ecbgy1hvskc1c713j22a231fnpd.jpg,https://wx4.sinaimg.cn/large/63851ecbgy1hvskc2a65vj22dg35yqv5.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003vdim0gx08jJqSFhH20f0f0100hrIB0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002Sg67Cgx08jJqSOBMc0f0f01009Kan0k01.mov,,2024-11-20T11:54:52,iPhone 15 Pro Max,89,3,5,,,2024-11-20 11:54:52,True
5102567865976283	,P14NIp4HF,瘦下来才知道自己的五官有多漂亮，骨相脸瘦了就显得更高级了，五官会变立体，特别是下颌线清晰了好多，减肥真的很值！！ ,,"https://wx4.sinaimg.cn/large/63851ecbgy1hvrz1wmrumj20zu1kpn5g.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvrz1yir9qj20zu1lf479.jpg,https://wx1.sinaimg.cn/large/63851ecbgy1hvrz1yyb5zj20zo1ls474.jpg,https://wx4.sinaimg.cn/large/63851ecbgy1hvrz1zdw7vj20zu1lt460.jpg",,,2024-11-19T23:34:03,iPhone 15 Pro Max,131,9,9,,,2024-11-19 23:34:03,True
5102502879693643	,P136TEFL5,"学了三个小时的妆哈哈哈哈 好喜欢好喜欢！！忍不住先发个原视频 上完课老师拉着我拍了半个小时 太好看了啊啊啊！！ 
Violetta小辣辣的微博视频
 ",,,"https://f.video.weibocdn.com/o0/EqLmQTEglx08jIkg4WTS01041200cc4T0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732873290&ssig=zvzG0tVmB%2B&KID=unistore,video",,2024-11-19T19:15:49,微博视频号,41,5,0,,,2024-11-19 19:15:49,True
5102372692956158	,P0ZIVcp1Y,瘦了之后最真实的感受是什么 ,,"https://wx2.sinaimg.cn/large/63851ecbgy1hvrcfw3t51j20zu18vtg3.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvrcfxj556j20zr1gd471.jpg,https://wx3.sinaimg.cn/large/63851ecbgy1hvrch9flrsj20zu1ifgvr.jpg,https://wx1.sinaimg.cn/large/63851ecbgy1hvrchazdk7j20zt1enk1f.jpg",,,2024-11-19T10:38:30,iPhone 15 Pro Max,597,23,94,,,2024-11-19 10:38:30,True
