id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105198215725231	,P2bedo1or,抽我，我是你抽的双下巴，我是你的粉丝，如果抽中我将360度展示谢谢！,,,,,2024-11-27T05:46:07,iPhone客户端,0,0,0,,,2024-11-27 05:46:07,False,7714939020,体雕医生熊路遥,5102792665202856	,P1aEilPv2,"🐻🐻🐻【年终体雕季】感恩熊熊粉丝抽奖活动正式上线❗️
🐻🐻🐻限时活动，参与活动领取双S曲线❗️
具体的活动详情下面文案中公布，名额有限，具体咨询请戳v x ：
现在关注@体雕医生熊路遥 与我互动，积极转发、评论、点赞我的微博，累计互动分值。活动截至到12月18日，微博粉丝互动榜排名前2名将直接获得一等奖。
二等奖由@微博抽奖平台 从本条博文“转赞评”中抽取幸运粉丝。
🐾一等奖（互动榜）：享熊路遥手臂环吸/腰腹环吸/大腿环吸三选一免单， 共2️⃣位！
🐾二等奖：🧧188.88元，抽取1️⃣8️⃣位！
活动说明：
1：参与条件：所有中奖的粉丝，要保证注册账号超过3个月；账号必须实名身份认证（实施手术时查验身份信息）。开奖时转发内容不得删除，否则奖励作废。
2：享受手术费用免单的粉丝，默认成为我院案例客户，同意分享手术效果。
3：互动排行榜单前2名的粉丝，需在我进行私信确认获奖后的一周内联系@熊路遥助理Andy 并确认兑换奖励，确认后不得变动，不得转让，逾期自动丧失手术优惠资格。
4:  本活动仅限于吸脂整形项目的手术费用，不包含其它部位手术费、麻醉费、杂费。
5：若抽中多种奖项，则按最高级别奖项为准。
6：使用时效：兑奖后三个月内有效，可更改一次手术日期，超出三个月未使用自动作废。
注意事项：
1. 能充分理解医学的不确定性，也理解个人审美观点存在很大的差异，愿意听从熊路遥医生的意见。若审美、手术方案与熊路遥医生不能达成一致，或体检发现身体有不适合手术的情况，自愿放弃本次机会。
2.不能接受及承担手术的客观风险，或手术费用将影响正常生活的不建议参与。#好物分享##熊路遥体雕##吸脂##好物推荐#吸脂
 
抽奖详情",,"https://wx3.sinaimg.cn/large/008q764kgy1hvsogts0jkj30yi22ou0x.jpg,https://wx3.sinaimg.cn/large/008q764kgy1hvsogsle3yj30yi22o4qp.jpg",,,2024-11-20T14:27:18,iPhone 16 Pro Max,70,103,82,"好物分享,熊路遥体雕,吸脂,好物推荐","体雕医生熊路遥,微博抽奖平台,熊路遥助理Andy",2024-11-20 14:27:18
5105190874907199	,P2b2nkAAn,下巴 ,,https://wx1.sinaimg.cn/large/006marQMly1hw0c6kqld8j30zo0d0whn.jpg,,,2024-11-27T05:16:57,iPhone客户端,2,2,1,,,2024-11-27 05:16:57,True
5105165603963353	,P2anCgD33,转发微博,,,,,2024-11-27T03:36:32,iPhone客户端,0,0,0,,,2024-11-27 03:36:32,False,5638578896,0x007e,5101032080935771	,P0qQE3Vr5,"我的罪名如下：
厌男厌女
爱搞地域黑
擅长挑起性别对立
网暴素人
嘴碎爱八卦
搬弄是非
嫌贫爱富
崇洋媚外
素质低下
疑似间谍50w
知三当三
分手后无缝链接下一任
对公公婆婆不孝顺
没生下男宝
唱歌难听
乘坐公共交通不主动给老人让座
经常向陌生粉丝索要5块及以上红包
（其余的待补充） ",,,,,2024-11-15T17:51:23,,2781,132,602,,,2024-11-15 17:51:23
5105151234802104	,P2a0rk9fi,"这个世界不是非黑即白的，而是一道精致的灰。  
北京
 ",,,,北京,2024-11-27T02:39:26,iPhone客户端,0,0,0,,,2024-11-27 02:39:26,True
5105114377618924	,P292ZvY1S,"Ljf二修面诊：
左脸颧弓2推大概有5mm空间，去除一点点颧骨（我想尽量保留45°）内推颧弓➕打磨一点耳前骨
关于下巴二次角台阶，下巴只能做自然款截骨➕打磨衔接➕磨短点，因为是2修，下巴截多了垂！
补个小Peek角，不能补大了，覆盖面积大会挂不住肉！ 
北京·北京圣嘉新医疗美容医院
 ",,https://wx1.sinaimg.cn/large/006marQMly1hw03dsmcz7j30zo13kqld.jpg,,北京·北京圣嘉新医疗美容医院,2024-11-27T00:12:59,iPhone客户端,1,0,0,,,2024-11-27 00:12:59,True
5105107810651217	,P28Sp2Jpv,"Pz二修左脸颧弓面诊：
我当时拿的是术后3个月CT，他说没办法做，因为韩国医生颧弓接骨和他的术士不同，有推的空间，但容易易骨不连！
问我是不是想要头包脸效果？说人头骨两边饱满度不一样，皮脂也不一样，即使给我二推完左脸，也不一定能达到像我的右脸窄度！不能完全对称！中间询问2次岁数。
他说他记住我了让我等到3月份，就是术后11个月 拍一份最新CT发给他助理，这期间运动 降脂，补钙
下颌角补角：
他说补角很复杂 要做小角 内收型角，需要再打印头模骨  
先解决左颧弓➕切下巴劾 和下颌衔接过渡 （下颌流畅再补角！） 
北京·北京航天总医院",,"https://wx1.sinaimg.cn/large/006marQMly1hw01eoidtlj30gl0tvwkh.jpg,https://wx4.sinaimg.cn/large/006marQMly1hw01nqf1grj31sc0r6auq.jpg",,北京·北京航天总医院,2024-11-26T23:46:53,iPhone客户端,3,7,0,,,2024-11-26 23:46:53,True
5104875439132885	,P22PBCjSB,我一到冬天就这样 迷茫，绝望，悲伤 ,,,,,2024-11-26T08:23:31,iPhone客户端,1,1,0,,,2024-11-26 08:23:31,True
5104873299511233	,P22M9DUiZ,冬天适合整容 窝在家里 ,,,,,2024-11-26T08:15:01,iPhone客户端,10,0,0,,,2024-11-26 08:15:01,True
5104707297085377	,P1YsptJeh,等老子腿细了之后 第一件要做的事是忘本 ,,https://wx3.sinaimg.cn/large/006marQMly1hvysmq2824j30zo256e81.jpg,,,2024-11-25T21:15:23,iPhone客户端,4,0,0,,,2024-11-25 21:15:23,True
5104642092433690	,P1WLfad74,"Sz面诊：鼻基底劝退，眉弓可做可不做 
建议是修复鼻子 
北京·北京圣嘉新医疗美容医院
 ",,https://wx1.sinaimg.cn/large/006marQMly1hvyej1qftbj32c0340e81.jpg,,北京·北京圣嘉新医疗美容医院,2024-11-25T16:56:16,iPhone客户端,3,0,0,,,2024-11-25 16:56:16,True
5104455915667777	,P1RUXnMrL,好渴，一熬夜就想喝冰可乐 ,,,,,2024-11-25T04:36:29,iPhone客户端,1,3,0,,,2024-11-25 04:36:29,True
5104417026343843	,P1QUeqCk3,抽脂 奥贝因塑身裤 剪胯,,,,,2024-11-25T02:01:57,iPhone客户端,1,0,1,,,2024-11-25 02:01:57,False,7846186092,0vovovovovovovo,5104046438091117	,P1HgvxWRT,塑身裤换bm18了 舒服死 让我看看是谁还不知道抽腿子要穿奥贝因bm17和bm18 能看出来它有多压大腿根吧 ,,https://wx4.sinaimg.cn/large/008yZNqAgy1hvwom2vf9pj32c0340qv5.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001vMYv2gx08jP7urBPW0f0f0100cu3U0k01.mov,,2024-11-24T01:29:22,iPhone 16 Pro,33,66,7,,,2024-11-24 01:29:22
5104060858893899	,P1HDLBjHZ,丰唇,,,,,2024-11-24T02:26:40,iPhone客户端,1,0,0,,,2024-11-24 02:26:40,False,6003707598,陈桃子_,5103987231821700	,P1FJ17DUg,我相信这会对你打唇时有很大的帮助 ,,"https://wx1.sinaimg.cn/large/006yiWBwgy1hvwhxm48sqj31kw0tewj8.jpg,https://wx3.sinaimg.cn/large/006yiWBwgy1hvwhxnf65lj31kw1j3wll.jpg,https://wx1.sinaimg.cn/large/006yiWBwgy1hvwhxp4bf6j31kw1hmjxr.jpg",,,2024-11-23T21:34:06,iPhone客户端,57,2,46,,,2024-11-23 21:34:06
5103776254132302	,P1AeJhl02,下巴切脂,,,,,2024-11-23T07:35:44,iPhone客户端,2,0,0,,,2024-11-23 07:35:44,False,6540289470,Aasdfg字母发财好运变美博,5089879527003316	,OBIaYtnSI,"下巴切脂二面后的感想：这个手术【不适合】下巴本身没做过什么项目，就单纯肉下巴肥厚且长的，创伤还是挺大的，甚至填过东西没太大问题的也还是要考虑一下，见到一个真人，是填过奥美定的那种畸形下巴做异物取出的，自然静态下现在的形态是好看的，但是笑起来下巴确实坑坑洼洼，就像需要打颏肌肉毒的那种核桃皮下巴，而且那个姐妹还是打过瘢痕针的（不过对于那个姐妹术前来说，做这个手术是有收益的，起码外观正常不畸形了）
我之前一直理解的医生说的凹凸不平风险我都以为是静态呈现的，我想的是能纠正下巴的长和垂就行，针对坑洼再填充一下就可以，但现在看这个动态坑洼才是麻烦。所以不严重的不是填充过东西的不用考虑切，创伤大，瘢痕太重。但我会选择赌一赌因为我下巴现在笑起来已经是个丑下巴了，不切也难看，我又是脂肪填充过的，所以我准备试试，真的需要修复的姐妹可以蹲我效果，做完再反馈！ 
Aasdfg字母发财好运变美博的微博视频",,,"https://f.video.weibocdn.com/o0/yt4AjrWolx08iOLxbWCA010412005j8J0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732869930&ssig=OkgwdAPKS%2F&KID=unistore,video",,2024-10-15T23:15:07,微博视频号,7,4,3,,,2024-10-15 23:15:07
5103773502408976	,P1Aaia6Gs,轮廓,,,,,2024-11-23T07:24:49,iPhone客户端,1,0,0,,,2024-11-23 07:24:49,False,7797496459,do脸野心家r,5069671514505886	,OtetpiUbA,"我的头骨ct出来了
我这次去了成都找ljf修轮廓，主要诉求是想改善下面部，让下巴更短一点，脸更v；之前的轮廓我其实挺满意的，但是有些细节还是觉得可以更好更精致
最终和ljf商量后的方案是：下巴小环切3mm➕p外板➕取颊脂垫➕取出下巴玻尿酸增生。首先我之前做轮廓已经下颌角贴神经线了（图1）！所以我没有空间切下颌角了，想正面显得下颌体部更窄脸更v只能通过p外板解决。ljf顺便术中还帮我磨了一下下颌角哈哈哈哈；
然后，下巴的问题，我的脸有点长显的成熟，并且之前溶解了玻尿酸下巴以后我的下巴变得过于尖了，又尖又长我好不喜欢…（图2）并且随着下巴膨体的消肿和玻尿酸的溶解我的下巴又显得有点后缩了，于是我准备之后换个更厚的下巴假体加翘一些，因此我和ljf说的是我希望狠狠多切我的下巴，抵消以后换更厚的假体的时候会视觉显的下巴长。但是ljf说，虽然切下巴有空间就能切，但是你需要顾及到整个轮廓形态问题，切的如果太多会和下颌角颏侧衔接不好，只会得到一个短而宽的下巴。不如综合考虑少切一点，然后还能与颏衔接好，这样得到的脸型就是短了还v的。所以最终定的下巴只切3mm顺延小环切到神经孔在极限切1mm。
最后就是取bns赠生。这里我再强调一下！没事儿慎重往脸上打玻尿酸！！（嘴唇除外）一定！因为玻尿酸打出来的效果就是没有那么精致有骨节感的，并且有可能会随着时间扩散变形。而且就算以后想做假体去溶解bns，皮肤被撑起来松松的还是回不到以前的状态了！尤其下巴这块，会显的泡，肉，笨。
图3，4是我切下来的骨头以及肉肉，图5是我做之前ct，图6做完。我感觉ljf还是给我切下来不少骨头的，在我神经线条件如此苛刻的基础上。希望能变得更精致一点吧
现在在等消肿恢复，然后我会给大家更新我恢复的样子！ 另外我决定要改掉熬夜",,"https://wx2.sinaimg.cn/large/008vHv1Vly1hsuzxpity8j31hc0u0493.jpg,https://wx2.sinaimg.cn/large/008vHv1Vly1hsv0401s4kj30dq0ibdix.jpg,https://wx4.sinaimg.cn/large/008vHv1Vly1hsuzxqbw9sj31be0zjdr8.jpg,https://wx2.sinaimg.cn/large/008vHv1Vly1hsuzxr6f3uj31be0zjall.jpg,https://wx3.sinaimg.cn/large/008vHv1Vly1hsuzxrk7saj30gt0hh0u3.jpg,https://wx1.sinaimg.cn/large/008vHv1Vly1hsuzxrvdqxj30eb0j2jte.jpg",,,2024-08-21T04:55:42,iPhone客户端,44,44,9,,,2024-08-21 04:55:42
5103762695782546	,P1zSRogiS,恨  累 ,,,,,2024-11-23T06:41:52,iPhone客户端,0,0,0,,,2024-11-23 06:41:52,True
5103039453594849	,P1h4lf5br,轮廓审美诉求,,,,,2024-11-21T06:47:58,iPhone客户端,3,0,1,,,2024-11-21 06:47:58,False,6489635735,狍狍顺顺利利,4905641145798892	,N2mKCokyw,"【轮廓面诊沟通 & 审美】
轮廓已经做完一周了。发点轮廓功课，给自己消肿恢复攒一点运气。
我是找ljq做的，现在还太肿看不出什么，术后效果晚点再反馈。
先放一下我和医生术前沟通的内容，还有我对轮廓的审美。
*我的术前基础：小头小脸，只是不够流畅和对称、下面部宽和U、颧弓略外扩，和轮廓医生一致认为轮廓目的只为精修、不为脸小。因此如果是脸比较大的宝，对于我的一些比较克制的说法就可以部分忽略。
1. 我个人的轮廓整体审美风格是“流畅秀气还要带一点英气”（图1）
2. 正面颧弓不外扩，但是45度颧骨立体度部分保留，颧骨高光点向内向下聚拢，把内轮廓内移，内外轮廓分界更明显(如图2图3）
3.正面下颌内收，拐点上移到嘴角上方。下面部有明显的收窄（图4）。 但侧面要在满足正面缩窄的情况下，尽可能的保留下颌角，一定一定要有角，喜欢清晰明显锋利的下颌角（图5，借用江停漂亮的下颌线来当侧面模版）
4.颏侧，也就是下巴两侧，有浅浅的内凹的弧度（图1）。让下颌的线条和下巴有一点分界感。我非常喜欢这样的下面部线条，很秀气很有味儿，跟小方下巴结合又会有一点英气在
5.下巴，有两个表现点的方圆下巴（图1）。我对下巴的审美一直很稳定，两个表现点、有点小方，在我看来是最最有看头
* 我术前沟通的全部内容在P6-P10，主要包括核心诉求概括、颧骨颧弓、下颌角、下巴、眶下、软组织处理。我面诊的时候会把我对各个部分的审美还有一些想问的问题按顺序和医生沟通。每个人基础和审美都不一样，我的沟通列表仅供参考。",,"https://wx3.sinaimg.cn/large/0075bQI7ly1hebpxjroe2j30lx0pv446.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hebpoy7jklj31jk221e7o.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1he9a8ctc3gj30vs18yti1.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebpoxgeqoj30rs1lv7mx.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1he9af2ugt9j30tw0jajxk.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebpogsxouj30wi0xs76k.jpg,https://wx3.sinaimg.cn/large/0075bQI7ly1hebxx2wnoaj30u011zgpg.jpg,https://wx2.sinaimg.cn/large/0075bQI7ly1hebpoh43xhj30vl19ywk8.jpg,https://wx4.sinaimg.cn/large/0075bQI7ly1hebpohnp0kj30wi13o796.jpg,https://wx1.sinaimg.cn/large/0075bQI7ly1hebpoi00dsj30vy1gdq6u.jpg",,,2023-05-26T13:37:34,iPhone 13 Pro,88,28,109,,,2023-05-26 13:37:34
5103033394659944	,P1gUzjygo,私密,,,,,2024-11-21T06:23:54,iPhone客户端,0,1,0,,,2024-11-21 06:23:54,False,5831276533,动物保护法什么时候上线,5101132336597452	,P0tslrGiw,"我这个b是商用的所以早就做过了
好多年前在渠道做的，我都不知道医生是谁。因为我是商用b，所以对b的功课多少有点了解，浅浅画个功课图吧，能看得懂就看，看不懂就算了，希望姐妹们少走弯路。切太多小唇b容易合不上，大唇外侧填多了也会合不上，只要猛猛填大唇内侧你的b就难看不到哪里去 ",,https://wx4.sinaimg.cn/large/006mDrpjgy1hvne03oh9vj31401hcam0.jpg,,,2024-11-16T00:29:46,,133,31,29,,,2024-11-16 00:29:46
5103029558444921	,P1gOnzqUp,北京 轮廓恢复消肿,,,,,2024-11-21T06:08:39,iPhone客户端,0,0,1,,,2024-11-21 06:08:39,False,6459305405,2024要努力呀yy,5061826754118861	,OpWozhhvf,"北京高压氧 做完轮廓想消肿来试试
我来的p1这家 环境很好态度也很好 预约制 很安静 不会被围观 价格也能接受
一人一个间 可以躺着玩手机 蛮舒服的
临时约的 美团当时打了七八个电话就这有空 价格都大差不差的 可以美团多看看 
公立倒是便宜就是我赶不上那时间… #轮廓消肿日记 ",,"https://wx1.sinaimg.cn/large/00738Apfly1hs5ztiqprwj30wr1z07vj.jpg,https://wx1.sinaimg.cn/large/00738Apfly1hs5ztgopf1j30wr1z07wh.jpg",,,2024-07-30T13:23:25,iPhone 14 Pro,5,4,12,,,2024-07-30 13:23:25
5103019261166038	,P1gxM4Tl4,每天都在喝多肉葡萄 ,,,,,2024-11-21T05:27:44,iPhone客户端,0,0,0,,,2024-11-21 05:27:44,True
5102293693235444	,P0XFvdzGA,转发微博,,,,,2024-11-19T05:24:35,iPhone客户端,3,0,0,,,2024-11-19 05:24:35,False,7672324007,阿兔的碎碎念,5061979381696485	,Oq0mK77kF,"有没有人懂我 我真的很爱这种感觉的长相
所以对下颌角补骨真的很有执念啊啊啊啊再不济补个peek下巴也行 
阿尔兹海默症晚期碎碎念的微博视频
 ",,,"https://f.video.weibocdn.com/o0/VRVNwDqglx08gPXXHmU001041200bFiY0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732869931&ssig=BUBW2On9oD&KID=unistore,video",,2024-07-30T23:29:54,微博视频号,102,8,23,,,2024-07-30 23:29:54
