id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105705319924690	,P2oq7FDRE,想看张蔷,,,,,2024-11-28T15:21:10,iPhone客户端,0,0,0,,,2024-11-28 15:21:10,False,6275217849,君君的旅行日记,5105626290324195	,P2mmF1mkX,张兰不是自曝要录制花少类似的旅行团综吗？ 她被换掉了 ,,https://wx2.sinaimg.cn/large/006QGaP7ly1hw1q6wxj84j30xc208h59.jpg,,,2024-11-28T10:07:08,,3084,189,22,,,2024-11-28 10:07:08
5105704234911497	,P2oonkBHH,"参加个节目感情更好了，亮商演接到手软，麦荷包越来越鼓
//@君君的旅行日记:不是，你俩下一秒就这样了吗？ 
查看图片",,,,,2024-11-28T15:16:51,iPhone客户端,2,0,0,,君君的旅行日记,2024-11-28 15:16:51,False,2057769762,ba哥专用,5105661572810434	,P2nhzbN7A,"最新一期，麦琳和李行亮在开车时，突然吵架，聊起离婚的事。麦琳要求录完节目，回家就离婚，拿钱和孩子走人。李行亮哭着要孩子，说我家里已经没有人了（父母双亡），我要闺女。最后麦琳开始哄李行亮，要他冷静 
ba哥专用的微博视频
 ",,,"https://f.video.weibocdn.com/u0/wdEDKXdHgx08jWdYFuM0010412042Zw70E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876864&ssig=gPW9EohMFA&KID=unistore,video",,2024-11-28T12:27:20,微博视频号,10422,771,176,,,2024-11-28 12:27:20
5105556282933335	,P2kxKcj5R,。。。。。 ,,https://wx4.sinaimg.cn/large/007VYajrly1hw1i5eyh9rj30ft0sbgoy.jpg,,,2024-11-28T05:28:57,iPhone客户端,8,1,0,,,2024-11-28 05:28:57,True
5105489788536362	,P2iOuzOHg,你头大不大带个鸭舌帽就知道了根本不需要测量 ,,,,,2024-11-28T01:04:43,iPhone客户端,3,3,1,,,2024-11-28 01:04:43,True
5105467875918176	,P2if9oPAs,iew有没有小号？她还挺好玩的 ,,,,,2024-11-27T23:37:39,iPhone客户端,2,0,0,,,2024-11-27 23:37:39,True
5105466893665790	,P2idzfnDE,。。。。,,,,,2024-11-27T23:33:45,iPhone客户端,4,0,0,,,2024-11-27 23:33:45,False,5753780491,精神科被研究对象重重君,5105355096852401	,P2fjfsKCB,这位年轻的母亲在5岁时就被严重烧伤，导致她无法给孩子哺乳。 ,,https://wx3.sinaimg.cn/large/006hoh99gy1hw0v18hnguj30zk0vh42e.jpg,,,2024-11-27T16:09:30,微博网页版,42,10,2,,,2024-11-27 16:09:30
5105025544097040	,P26JIhbPi,,,,,,2024-11-26T18:19:59,iPhone客户端,4,0,1,,,2024-11-26 18:19:59,False,7308140398,大象新闻,5104951623161573	,P24Oudgt7,"#满载千只猫狗的货车流出血水#【信阳志愿者截获满载千只猫狗的大货车：#志愿者发现冰柜装满被剥皮的猫狗尸体#】11月24日，河南信阳。有网友称当地市民发现一辆满载千余只猫狗的货车。据志愿者党先生介绍，“当时下着雨，雨水混着血水从下坡一直流了几百米，整条路都是红的，场面非常惊悚。还有两个超大冰柜，里面放满了各种剥好皮的猫狗尸体。”目前，本地医疗队和郑州来的医疗团队正在现场帮忙救治。” 
大象新闻的微博视频",,,"https://f.video.weibocdn.com/o0/ndd4k1h5lx08jT6v2FYI01041201cq6v0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732876864&ssig=KsdHKPtjOT&KID=unistore,video",,2024-11-26T13:26:15,微博视频号,62336,6115,4045,"满载千只猫狗的货车流出血水,志愿者发现冰柜装满被剥皮的猫狗尸体",,2024-11-26 13:26:15
5104813121470661	,P21d66aAl,女的在我面前哭我会厌烦，男的在我面前哭我会乐的蝈蝈叫 ,,,,,2024-11-26T04:15:54,iPhone客户端,11,1,0,,,2024-11-26 04:15:54,True
5104811411767755	,P21al7pSb,我也买一个,,,,,2024-11-26T04:09:06,iPhone客户端,1,2,0,,,2024-11-26 04:09:06,False,7854052306,是陈时宜呀,5088693431831207	,OBdjV7GnB,"上班终于不怕迟到了！！！！！ 
是陈时宜呀的微博视频
 ",,,"https://f.video.weibocdn.com/o0/TOgg5J7blx08iJxa9EFi01041200xMUJ0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876864&ssig=K3htsKUJXG&KID=unistore,video",,2024-10-12T16:42:00,微博视频号,1303,131,98,,,2024-10-12 16:42:00
5104749277872638	,P1Zy7x222,奶皮子确实很好吃，给我也是一定要买的 ,,,,,2024-11-26T00:02:12,iPhone客户端,3,0,1,,,2024-11-26 00:02:12,True
5104714855222663	,P1YEBlUEv,//@吧噜困困:我每天要做的事：1.忘本  2.欺弱负‬小  3.落下井‬石 4.蹬鼻上子‬脸   5.爱慕虚荣  6.挥金如土  7.为所欲为  8.好吃懒做  9.爱财如命  10.咄咄逼人  11.公报私仇  12.得进寸‬尺  13.一毛不拔.  14.过拆河‬桥 15.斤计斤‬较 16.蛮无横‬理  17.趾高气昂  18.忘恩负义  19.踩捧高‬低,,,,,2024-11-25T21:45:25,iPhone客户端,6,0,3,,吧噜困困,2024-11-25 21:45:25,False,5638578896,0x007e,5101032080935771	,P0qQE3Vr5,"我的罪名如下：
厌男厌女
爱搞地域黑
擅长挑起性别对立
网暴素人
嘴碎爱八卦
搬弄是非
嫌贫爱富
崇洋媚外
素质低下
疑似间谍50w
知三当三
分手后无缝链接下一任
对公公婆婆不孝顺
没生下男宝
唱歌难听
乘坐公共交通不主动给老人让座
经常向陌生粉丝索要5块及以上红包
（其余的待补充） ",,,,,2024-11-15T17:51:23,,2783,132,603,,,2024-11-15 17:51:23
5104686263173880	,P1XUudjFC,打开微博小红书满眼都是那种唉声叹气的人，这种喪眉耷拉眼的我最烦，这些人爹死了都不一定能这么忧郁你信吗 ,,,,,2024-11-25T19:51:48,iPhone客户端,8,0,0,,,2024-11-25 19:51:48,True
5104685394431546	,P1XT5iAQy,我一辈子都只可能是黑长直 ,,,,,2024-11-25T19:48:21,iPhone客户端,3,0,0,,,2024-11-25 19:48:21,True
5104681565815783	,P1XMUooWX,天天看整圈混整群的人不赚钱才是傻逼，我早就说了没事泡在整容群的人如果不获益 那就是脑子有问题，现实生活极度匮乏没半点正事做，不然你看啥呢？一堆棒槌在那边东一榔头西一斧子比划啥捏， 有句话叫天下没有白吃的午餐、还有句话叫无利不起早，当医托是正常，不当才是有鬼了，博主不捞钱两个原因 1是没空，2是嫌钱少，毕竟关系好200粉都可以捞钱了，装啥呢一个个，呼哧嗬啦的显得自己有多正义，我认为：世界上没有正义、只有立场！,,,,,2024-11-25T19:33:08,iPhone客户端,25,0,0,,,2024-11-25 19:33:08,True
5104679175064229	,P1XJ3lfr7,"咋说呢//@呼吸腿:你们说呢//@梦境梦境缠绕:咦//@-Landingpermit:咋这么搞笑呢//@-图图我是你牛爷爷啊:之前做题的截图…… 
评论配图",,,,,2024-11-25T19:23:38,iPhone客户端,1,0,1,,"呼吸腿,梦境梦境缠绕,-Landingpermit,-图图我是你牛爷爷啊",2024-11-25 19:23:38,False,7903805903,我就这样静静看着_,5100205915246497	,P05m7m0QV,娥 ,,https://wx4.sinaimg.cn/large/008CTyYnly1hvkfo5qe1qj30qo0t13zw.jpg,,,2024-11-13T11:08:30,,438,21,258,,,2024-11-13 11:08:30
5104651210853348	,P1WZX3zZG,白夜破晓拍的什么鬼东西？ 编剧是不是换了，瞎写乱拍不好看！ ,,,,,2024-11-25T17:32:31,iPhone客户端,0,0,0,,,2024-11-25 17:32:31,True
5104280333717513	,P1NlLfB5T,给予者比受益者更懂所谓的情绪价值与人情世故，只不过有部分受益者会包装，当然很大一部分给予者厌烦的原因就是对方觉得理所应当或认为自己很傻，搞不清谁才是真正的主导，往往看似傲慢骄横的人最后却容易鸡飞蛋打 ,,,,,2024-11-24T16:58:47,iPhone客户端,8,0,0,,,2024-11-24 16:58:47,True
5104104659747541	,P1IMpETMp,不玩游戏了我不想40岁就瞎掉 ,,,,,2024-11-24T05:20:43,iPhone客户端,0,0,0,,,2024-11-24 05:20:43,True
5104104294842700	,P1ILPkjO4,"所有的八卦都围绕着两个字，不是钱就是性，不是谁谁骗人赚黑心钱就是谁谁做鸡做鸭跟人搞破鞋，看多了真的点都不想点开了，千篇一律毫无新意 把天说破了也离不了这两点
 ",,,,,2024-11-24T05:19:16,iPhone客户端,27,1,1,,,2024-11-24 05:19:16,True
5104101337858347	,P1IH3wYjx,当你了解女人，你就不会帮女人；当你认清人性，你就不会相信人性；男人和女人只是一个性别区分，各有各的劣等基因，人类本来就是无可救药的群体，本意是囚禁于这个🌍赎罪，反而把罪恶延续万年 ,,,,,2024-11-24T05:07:31,iPhone客户端,17,1,0,,,2024-11-24 05:07:31,True
5104097619345986	,P1IB3DdjI,大额头（不秃头）、人中15-17区间，现实里真的不丑反而很自然很大气，几年前流行的审美：大眼睛+短翘人中+浓密窄小发际线，现在看来小气夹夹 ,,,,,2024-11-24T04:52:45,iPhone客户端,12,3,0,,,2024-11-24 04:52:45,True
5104094035575103	,P1Ivhnol1,吃点好的吧,,,,,2024-11-24T04:38:30,iPhone客户端,4,0,1,,,2024-11-24 04:38:30,False,1778113132,请你吃垃圾,5103864867455118	,P1CxEvhpQ,"慕名参观了一下
我说话难听我就不说了 ",,"https://wx4.sinaimg.cn/large/69fbda6cgy1hvw3w04uaaj20wr0wujys.jpg,https://wx3.sinaimg.cn/large/69fbda6cgy1hvw3w0vv8qj20wr1z04o5.jpg,https://wx4.sinaimg.cn/large/69fbda6cgy1hvw3w1j0rej20wr1z01gc.jpg,https://wx2.sinaimg.cn/large/69fbda6cgy1hvw3w27dmcj20wr1z0awi.jpg",,,2024-11-23T13:27:51,,31635,597,551,,,2024-11-23 13:27:51
5103689752904667	,P1xZdcbDt,//@来去支间i:造瘘了，皮燕子没用了，//@lElvisl:没看懂，这是内脏兜在外面了？,,,,,2024-11-23T01:52:02,iPhone客户端,1,0,1,,"来去支间i,lElvisl",2024-11-23 01:52:02,False,6420207784,1024专员,5103525793104722	,P1tILd1Ga,"减肥管不住嘴，迈不开腿，投机取巧去做抽脂手术差点命都没了！所以不要轻易相信医美这个行业啊，科学锻炼自然才是美…
 
1024专员的微博视频
 ",,,"https://f.video.weibocdn.com/u0/8r6QIu8agx08jMMYIdkA01041200r8kn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876865&ssig=NtEUL6sGTs&KID=unistore,video",,2024-11-22T15:00:30,微博视频号,529,123,28,,,2024-11-22 15:00:30
5103328184500265	,P1oA2iSIV,小孩不想上学了，小狗不敢出门了，女的不敢结婚了，你说说小学生能当的好家吗？ ,,,,,2024-11-22T01:55:16,iPhone客户端,15,3,0,,,2024-11-22 01:55:16,True
5103279149682228	,P1niWECMY,卫生巾再脏能有男人脏吗？你们老公男朋友在外面七搞八搞的时候都不担心自己b里长霉发病毒，小小一片卫生巾能把你吓得花枝乱颤？ ,,,,,2024-11-21T22:40:26,iPhone客户端,45,0,3,,,2024-11-21 22:40:26,True
5103234190674287	,P1m8r2PpB,毫无审美可言,,,,,2024-11-21T19:41:47,iPhone客户端,4,4,0,,,2024-11-21 19:41:47,False,3879833811,鸡蛋仔嘎嘣脆,5103219183456186	,P1lKeev6W,"鞠婧祎绿发返场
🍊🍊“警官”请逮捕我吧
ps：求求小鞠腰和胳膊上的蝴蝶🦋贴纸 #鞠婧祎身上有两只蝴蝶# ",,"https://wx3.sinaimg.cn/large/e74190d3ly1hvu1qdids6j20k00qot9i.jpg,https://wx2.sinaimg.cn/large/e74190d3ly1hvu1qa8e1tj20qo0zktdb.jpg,https://wx4.sinaimg.cn/large/e74190d3ly1hvu1qams0xj20qo1luk1s.jpg,https://wx2.sinaimg.cn/large/e74190d3ly1hvu1qb0g5lj20qo0zln4l.jpg,https://wx2.sinaimg.cn/large/e74190d3ly1hvu1psx9tsg20k00qonpg.gif,https://wx1.sinaimg.cn/large/e74190d3ly1hvu1pxjbpfg20k00qqb2i.gif,https://wx4.sinaimg.cn/large/e74190d3ly1hvu1q2774sg20k00qoe88.gif,https://wx3.sinaimg.cn/large/e74190d3ly1hvu1q59gqmg20k00qqx6t.gif,https://wx2.sinaimg.cn/large/e74190d3ly1hvu1q7r1mog20k00qo7wj.gif","https://f.video.weibocdn.com/o0/FfDgbNJllx08jLtK3Bmo010412008Nsr0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732876865&ssig=Ku06E1ia5Q&KID=unistore,video",,2024-11-21T18:42:09,,24717,1347,714,鞠婧祎身上有两只蝴蝶,,2024-11-21 18:42:09
5103128271389922	,P1jnB5PA6,赚钱没有黑心和不黑心之分，只有小麻烦、中麻烦、大麻烦、特大麻烦之分，不黑心的人根本赚不到两毛钱 勉强够温饱而已，我觉得立场比同情心善心重要很多很多，因为后者不存在，要么是假的要么就是情绪发泄自我联想 ,,,,,2024-11-21T12:40:54,iPhone客户端,7,2,1,,,2024-11-21 12:40:54,True
5103011263938584	,P1gkSgwBy,我想做一天赚300块钱，收摊了请朋友吃200块钱火锅、再花100块钱买游戏币或者刮刮乐的人 ,,,,,2024-11-21T04:55:56,iPhone客户端,8,0,0,,,2024-11-21 04:55:56,True
5103010713698416	,P1gjZfw7S,白夜破晓这几集一般，是不是高开低走后面慢慢看吧，那个新来的法医很突兀，谁塞进去的？ 影响整体水准！ ,,,,,2024-11-21T04:53:46,iPhone客户端,2,0,0,,,2024-11-21 04:53:46,True
5102834724636017	,P1bK8js2t,离婚、小孩白血病、二胎早产，上帝每一次都在帮你，你却每一次亲手把自己推向地狱,,,,,2024-11-20T17:14:27,iPhone客户端,7,0,0,,,2024-11-20 17:14:27,False,1769216315,小莉帮忙,5102487061138957	,P12Ho4Mih,"【#单亲妈妈做试管婴儿送外卖途中早产# 加油！愿平安】#单亲妈妈送外卖途中生下3斤宝宝#郑州，蒋女士今年29岁，从小父母早逝，2022年和前夫离婚后，一人带着患有白血病的儿子，以送外卖送快递谋生。“我没有亲戚朋友，如果我有不测，孩子一个人很孤单”，考虑到日后的境遇，蒋女士选择了试管婴儿，2次手术后原以为可以一切顺利，可没想到31周，正在送外卖的蒋女士腹痛，检查发现子宫内膜破裂，孩子不幸早产仅1.5公斤。“虽然我借了很多钱，但是我会努力把孩子保护好...”愿这位母亲和她的孩子能够平安健康！ 
小莉帮忙的微博视频",,,"https://f.video.weibocdn.com/o0/XAPOwjgulx08jIfXkcVy01041200kJFr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732876873&ssig=TmV9W1cYEz&KID=unistore,video",,2024-11-19T18:12:58,微博视频号,83761,5643,733,"单亲妈妈做试管婴儿送外卖途中早产,单亲妈妈送外卖途中生下3斤宝宝",,2024-11-19 18:12:58
5102592810811694	,P15rX3p9Q,哈利波特里早就说了最好的安眠药是睡前一杯酒！ ,,,,,2024-11-20T01:13:10,iPhone客户端,8,0,0,,,2024-11-20 01:13:10,True
5102501160293286	,P13481eiq,最近不太平阿,,,,,2024-11-19T19:08:59,iPhone客户端,0,0,0,,,2024-11-19 19:08:59,False,1644114654,新京报,5102417132390107	,P10SBa1M7,"【#浙江重大刑案54岁嫌犯在逃知情人发声#：村民在公厕发现人体组织后报警】#村民公厕发现人体组织54岁嫌犯在逃#11月19日，浙江诸暨重大刑案54岁嫌犯在逃，警方悬赏3万元追凶引发关注。记者从应店街派出所获悉，目前嫌犯仍在逃，警方正在抓捕。据浙江诸暨市公安局发布的《悬赏通告》显示，嫌犯徐一平为应店街镇紫阆村人。紫阆村村民表示，嫌犯涉嫌杀人，村民在公厕发现人体组织后报警。 
新京报的微博视频",,,"https://f.video.weibocdn.com/o0/F8oPapXolx08jHWS6TOw01041200JKm40E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732876873&ssig=x3gi4Sthdd&KID=unistore,video",,2024-11-19T13:35:05,微博视频号,8862,1164,391,"浙江重大刑案54岁嫌犯在逃知情人发声,村民公厕发现人体组织54岁嫌犯在逃",,2024-11-19 13:35:05
5102437659050020	,P11pHBYk4,赵露s总是给人一种萎靡不振的感觉 ,,,,,2024-11-19T14:56:38,iPhone客户端,6,0,0,,,2024-11-19 14:56:38,True
5102430654039250	,P11epgWNc,我看你们拉倒吧，自己也没有多么地清白，两耳不闻窗外事一心只赚黑心钱在当今的社会才是一条较为正确的路线，人不抬高自己 标榜自己，就不会让他人有太大反差 ,,,,,2024-11-19T14:28:49,iPhone客户端,8,0,0,,,2024-11-19 14:28:49,True
5102385292120370	,P103f8TBw,最近不爱用momo号去小红书骂人了，骂累了很无聊不好玩了，还是打游戏最好玩 ,,,,,2024-11-19T11:28:34,iPhone客户端,5,1,0,,,2024-11-19 11:28:34,True
