id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105654935325226	,P2n6RmlkK,我说看涨，不会因为昨天大盘涨了我看涨，也不会因为今天跌了我就看跌，短线不管大盘涨跌，大盘中长期趋势就是个看涨结构，短线十一月末十二月初会有重要低点，十二月整体上涨，月线收阳的观点不变。 ,,,,,2024-11-28T12:00:58,iPhone 13 Pro Max,608,252,9,,,2024-11-28 12:00:58,True
5105621661651300	,P2mfc6VzS,我们整体看涨归看涨，小加小减这种小节奏大家可以自己把握，整体节奏大家最好保持一致，虽然某些时段可能少赚一点，但是我可以护你周全。 ,,,,,2024-11-28T09:48:45,iPhone 13 Pro Max,647,313,14,,,2024-11-28 09:48:45,True
5105595575175170	,P2lz7lIiu,为什么我讲调整会在这个时间段大概率会结束，十二月整体要看涨，因为即将年底收官，政策上会暖风频吹，各种利好政策又要一个接一个，昨天突然拉升有一些措手不及，看看还有没有回调继续找机会进攻。 ,,https://wx2.sinaimg.cn/large/008yrVGily1hw1m7ekiwzj30zo0o7772.jpg,,,2024-11-28T08:05:05,iPhone 13 Pro Max,655,317,17,,,2024-11-28 08:05:05,True
5105593255724030	,P2lvno154,给大家明确一件事，整体行情不会因为短暂的上涨或下跌就结束，放大周期看还远得很，不要听信那些个傻蛋一跌就叫唤熊市来了，又要跌到哪里去了的言论，这些人智商堪忧。 ,,,,,2024-11-28T07:55:52,iPhone 13 Pro Max,649,256,7,,,2024-11-28 07:55:52,True
5105547584471534	,P2kjIiLfw,下跌分型还差那么一丢丢就完美契合，昨天突然大涨有一些美中不足，近期我们仍然保持提枪上马的姿态，给机会就冲锋。 ,,,,,2024-11-28T04:54:23,iPhone 13 Pro Max,610,271,9,,,2024-11-28 04:54:23,True
5105421016633863	,P2h1zrPLN,知道要涨，但没想到今天就涨，有点措手不及，别考虑为啥涨了，先爽一会儿再说。 ,,,,,2024-11-27T20:31:27,iPhone 13 Pro Max,660,241,0,,,2024-11-27 20:31:27,True
5105346215674040	,P2f4VnO4M,睡了一觉醒来，港股发生啥了？ ,,https://wx4.sinaimg.cn/large/008yrVGily1hw0u0xqjrcj30u01sxjzx.jpg,,,2024-11-27T15:34:13,iPhone 13 Pro Max,603,246,10,,,2024-11-27 15:34:13,True
5105322186509028	,P2esarjik,今天我自己没有操作，再往下跌我知道是机会，目前还不确定今天当下的反弹属于什么性质，我们有底仓，或大或小因人而异，怎么走交给市场，我们做好应对即可。 ,,,,,2024-11-27T13:58:44,iPhone 13 Pro Max,856,483,11,,,2024-11-27 13:58:44,True
5105268557612909	,P2d3FvWsR,我们一说要干，就往回拉，感觉主力在趴在窗边偷听我们说话。 ,,,,,2024-11-27T10:25:38,iPhone 13 Pro Max,728,338,16,,,2024-11-27 10:25:38,True
5105262132725948	,P2cTjbr8U,各位铁粉近期都抖擞起来，提枪上马，整装待发，随时准备全军出击。 ,,,,,2024-11-27T10:00:06,iPhone 13 Pro Max,754,327,14,,,2024-11-27 10:00:06,True
5105259345348544	,P2cOOmroQ,今天只要保持跌势，我们就干一批，题材赛道板块列入重点布局方向。 ,,,,,2024-11-27T09:49:02,iPhone 13 Pro Max,617,200,13,,,2024-11-27 09:49:02,True
5105237519502015	,P2cfBDRUj,我更倾向于黑线路径，十一月末十二月初是个重要的时间窗口，短线下跌分型即将封闭。 ,,https://wx4.sinaimg.cn/large/008yrVGily1hw0hhb99ldj30u01sxagp.jpg,,,2024-11-27T08:22:18,iPhone 13 Pro Max,585,258,13,,,2024-11-27 08:22:18,True
5105232747430011	,P2c7UvaST,看图说话，这是大盘日线预期走势，无论走黑线还是走红线，短线调整都即将进入尾声，宜封跌就干，大跌猛干。 ,,"https://wx2.sinaimg.cn/large/008yrVGily1hw0gwn628hj30u01sxagp.jpg,https://wx4.sinaimg.cn/large/008yrVGily1hw0gwnmwamj30u01sxgsb.jpg",,,2024-11-27T08:03:19,iPhone 13 Pro Max,668,328,12,,,2024-11-27 08:03:19,True
5105044988365302	,P27f4z6ce,这是图么，这是白花花的银票，如此神图可惜没几个人能看懂。 ,,https://wx2.sinaimg.cn/large/008yrVGily1hvzvcxp3dlj30u01swgsx.jpg,,,2024-11-26T19:37:15,iPhone 13 Pro Max,593,272,2,,,2024-11-26 19:37:15,True
5105042518182868	,P27b5ykJK,这次我不想再受某些玻璃心的人制约，每次布局都是这些人成为我最大的干扰因素，实际上每一次布局结束最后我们都是红着出来的，这次一样不会有例外，后市我只专注自己的操作。 ,,,,,2024-11-26T19:27:26,iPhone 13 Pro Max,727,319,4,,,2024-11-26 19:27:26,True
5104982118634550	,P25BFAeeW,昨天加仓完了就不看了的都是很信任我的老粉，后来虽然因为盘口需要被迫取消操作，我也很内疚，这些都是百分百信任我的人，说这些话只是想和大家在再说一声抱歉。我们回归行情就是，这个位置不管今天你T或者没T整体问题都不会很大，因为只要再跌，往下我们集体就要开起见血封喉的关键阶段了，整体上大家差不了太多，因此，铁子们不用焦虑，后面等着一起全面阻击，快了。,,,,,2024-11-26T15:27:26,iPhone 13 Pro Max,669,318,6,,,2024-11-26 15:27:26,True
5104965997824489	,P25bFwPvr,今天我自己没有操作，再忍一手，整体盘面如果再有一段杀跌，就是全面进攻时刻。 ,,,,,2024-11-26T14:23:22,iPhone 13 Pro Max,769,394,10,,,2024-11-26 14:23:22,True
5104897010173419	,P23op0J75,今天这个反弹也暂时当作反抽来对待，耐心等待近期集体进攻，昨天没来的及撤销的铁子可以按照昨天讲的那个方式保持总体仓位一致，大家酌情自己处理一下。 ,,,,,2024-11-26T09:49:14,iPhone 13 Pro Max,675,305,11,,,2024-11-26 09:49:14,True
5104885730645203	,P236d2HQv,最近有一些居心叵测的人，眼红我微博这面的人气，又在蠢蠢欲动的到我这里搞事情，你敢出来搞，我就马上办了你。 ,,,,,2024-11-26T09:04:25,iPhone 13 Pro Max,730,308,11,,,2024-11-26 09:04:25,True
5104877140705954	,P22Sm2XEm,我十月份给大家画的置顶帖这个大周期走势预期图会一直挂着的，毕竟这是十月份的预测，不是说每一步实际走势都无比精准（目前为止还没有偏差），但是整体节奏没有问题就足以叫很多人未来两年改变命运了，前提是，你要么干脆不要信，要信就早信，要么你干脆趁早不要跟，跟了就一战到底。 ,,https://wx3.sinaimg.cn/large/008yrVGily1hvzc1jj66cj30u01sxtfv.jpg,,,2024-11-26T08:30:17,iPhone 13 Pro Max,546,234,11,,,2024-11-26 08:30:17,True
5104860518941385	,P22rxBw3T,短线大盘这个回踩要么在十一月下旬结束，要么就在十二月初结束，十二月总体我看涨，月线收阳。 ,,,,,2024-11-26T07:24:14,iPhone 13 Pro Max,680,315,8,,,2024-11-26 07:24:14,True
5104626514791286	,P1Wm7k6qO,很多粉丝说没来的及撤回，今天两点多发操作的时候大盘正在快速跳水，没想到尾盘又快速拉回来了，蚂蚁这面操作必须至少提前半个多小时发，因为经常会遇到帖子发不出去或被和谐的情况，实在没想到尾盘突然又拉回来，和大家说声抱歉，没来得及撤销的铁铁也不用担心，明天不一定跌，如果明天小涨小跌大家就自行把今天的仓位按照比例T出来，创业板50这个是新建，没法T就从其他板块满七天的T一下，保持总体仓位比例一致。,,,,,2024-11-25T15:54:23,iPhone 13 Pro Max,639,277,1,,,2024-11-25 15:54:23,True
5104606549383713	,P1VPUDn8d,尾盘又拉回来了，既然这样，今天所有操作取消，小跌就继续忍一手。 ,,,,,2024-11-25T14:35:03,iPhone 13 Pro Max,699,392,10,,,2024-11-25 14:35:03,True
5104604029125343	,P1VLQChUX,真膈应又拉回来干嘛，如果尾盘拉回来今天操作就取消，看一下。 ,,,,,2024-11-25T14:25:02,iPhone 13 Pro Max,528,192,11,,,2024-11-25 14:25:02,True
5104601160224043	,P1VHe0WhB,今天我自己的操作是，景顺长城创业板50ETF联接C017950建仓四万，博时上证科创板100ETF联接C019858加仓一万，华泰柏瑞南方东英恒生科技指数ETF联接C015311加仓两万，前海开源MSCI中国A股指数C006525加仓一万。 ,,,,,2024-11-25T14:13:38,iPhone 13 Pro Max,612,290,9,,,2024-11-25 14:13:38,True
5104570097996288	,P1UT7xyco,还记得9.27号的长枪白马么，近期所有人三军整装待发，随时准备第二波剑破苍穹，杀它个七进七出…… ,,https://wx1.sinaimg.cn/large/008yrVGily1hvycsujjinj30u01sxn2t.jpg,,,2024-11-25T12:10:12,iPhone 13 Pro Max,704,394,12,,,2024-11-25 12:10:12,True
5104544072075120	,P1Ud98HPG,今天只能当作超跌反抽来对待，反抽结束再破新低，就是买点，总体原则，当下位置敢再砸盘，我就敢择机满仓干。 ,,,,,2024-11-25T10:26:47,iPhone 13 Pro Max,740,326,11,,,2024-11-25 10:26:47,True
5104534856140004	,P1TYhpLik,本周我这里大概率会发起全面进攻，各位铁粉，要有个心理准备。 ,,,,,2024-11-25T09:50:10,iPhone 13 Pro Max,895,509,12,,,2024-11-25 09:50:10,True
5104144138635402	,P1JO5AesG,你在别的地方看到的观点都是，要是、或者、也许、万一、蛋是、可蛋是、蛋可是，微博这面那些老头子博主就和万金油一样，岁数越大越滑头，涨跌他都对，总和你玩那些朦朦胧胧的，你在我这看到的是干脆利落的盘口解读，允许我自夸一句，像我这种关键时刻敢给你亮剑的博主不多了，如果后期又完美验证观点，不奢望你会怎样，请你善待。,,,,,2024-11-24T07:57:36,iPhone 13 Pro Max,878,402,8,,,2024-11-24 07:57:36,True
5104134456082600	,P1Jytpwms,下周大盘就会进入红圈标记的下轨道附近，一经触达，就会迅速开启新的一波几百点拉升，再次回归上轨，预期下周我会快速满仓进场。 ,,https://wx3.sinaimg.cn/large/008yrVGily1hvwyquv6okj30kc0kh3zg.jpg,,,2024-11-24T07:19:07,iPhone 13 Pro Max,884,421,8,,,2024-11-24 07:19:07,True
5103994993380671	,P1FVxebsX,这波布局我一样会红着出来。 ,,,,,2024-11-23T22:04:57,iPhone 13 Pro Max,700,318,3,,,2024-11-23 22:04:57,True
5103790487505001	,P1ABGvuop,图二是实际走势，图一是十月中旬左右置顶帖给的预期走势，当时也明确了后市三四个月大盘以上下几百点宽幅震荡为主，你就是啥技术都不懂， 也能看出来二者走势极为接近了吧，既然接近，大盘再调整一下即将到达我们预期的下轨道附近了，聪明人都知道即将进入越跌干的越猛的阶段了，只有蠢人才会被吓的嗷嗷哭或者尿裤档。,,"https://wx3.sinaimg.cn/large/008yrVGily1hvvv5lbgu7j30u01sxgst.jpg,https://wx3.sinaimg.cn/large/008yrVGily1hvvvg7zhjvj30u012wae1.jpg",,,2024-11-23T08:32:19,iPhone 13 Pro Max,654,361,4,,,2024-11-23 08:32:19,True
5103786617733987	,P1AvrwrXJ,总有人，涨的时候嫌仓位小，跌的时候嫌仓位大，最近一直有提醒，拿一个你自己可以无视波动的仓位，等待全面进攻，一跌就有人嗷嗷哭，难道你无视波动的方式就是嗷嗷哭？ ,,https://wx3.sinaimg.cn/large/008yrVGily1hvvuubb6agj30u01sxgsw.jpg,,,2024-11-23T08:16:56,iPhone 13 Pro Max,558,300,5,,,2024-11-23 08:16:56,True
5103514235179308	,P1tq7lJne,今天我自己继续没有操作，暂时选择忍一手，下周如果再有一段剧烈杀跌，我这儿就会火力全开，散会。 ,,,,,2024-11-22T14:14:35,iPhone 13 Pro Max,888,539,10,,,2024-11-22 14:14:35,True
5103448322474205	,P1rHOanEx,所以，无论短线走图一还是图二，都不用担心没有上车的机会，二者分型趋势表明年前都仍有一浪，你如果想吃后面的快速拉升，回撤的时候就果断布局，疑神疑鬼、玻璃心、只会嗷嗷哭、一跌就吓尿了的人是吃不到年前最后这波暴力反弹的。 ,,,,,2024-11-22T09:52:39,iPhone 13 Pro Max,762,407,17,,,2024-11-22 09:52:39,True
5103366696337424	,P1pA9qAEw,短线大盘走势的两种可能性（日线），稍弱一点的话走图一，强的话走图二，可以预期的是，无论大盘走图一还是走图二，回档之后都能冲的更高，区别在于强弱，二者快速拉升都会在新年之前完成，整体运行均在置顶帖中长线预期的框架之内。 ,,"https://wx2.sinaimg.cn/large/008yrVGily1hvuiek8ss3j30u0139juj.jpg,https://wx4.sinaimg.cn/large/008yrVGily1hvuilwuyz4j30u0134jug.jpg",,,2024-11-22T04:28:18,iPhone 13 Pro Max,835,448,20,,,2024-11-22 04:28:18,True
5103142108924691	,P1jJUBrID,今天我自己没有操作，大盘今天整体运行窄幅震荡，操作就早点发了，我这目前的整体原则是小跌小涨都不动，大跌我就择机加仓，目前两市成交量依然很大，如此，行情一时半会就不会结束，回调也是给你进场机会。 ,,,,,2024-11-21T13:35:53,iPhone 13 Pro Max,799,449,12,,,2024-11-21 13:35:53,True
5103091752110260	,P1iqH8QYs,整体大盘中长线趋势没有问题，小节奏上下周大盘如再有拉高，会进入一个压力区间，可能会有震荡发生，四五层仓位的可以无视波动，择机干就完了，过年之前大盘无论怎么震荡，都会有一波几百点快速拉升，这一点你要清楚，各位大侠，认真布局，不要看见下跌再心生恐惧。 ,,,,,2024-11-21T10:15:47,iPhone 13 Pro Max,717,357,16,,,2024-11-21 10:15:47,True
5103088528789915	,P1iluASEP,大家可以看的出来，这次我是想满仓布局的，其实我们现在这个仓位可减可不减，跌了正好顺势干就完了，有一些满仓或超负荷重仓的朋友下周大盘如果还有拉高，可以适当注意下仓位。 ,,,,,2024-11-21T10:02:59,iPhone 13 Pro Max,635,278,13,,,2024-11-21 10:02:59,True
5103085364707778	,P1igojKHU,今天大盘窄幅震荡整理也还正常，下周如果再有拉高，短线需要适当控制下仓位，但是必须有底仓，因为中长线趋势已经反转，你无法知道第二天会有什么利好突然拉高。 ,,,,,2024-11-21T09:50:24,iPhone 13 Pro Max,631,279,13,,,2024-11-21 09:50:24,True
5102835273827643	,P1bL1g3Kb,26年中以前，大盘整体都是震荡上涨的格局，之前就说了，不会给你天天涨、月月涨，涨一段时间回调一段时间都是正常的，整体就是无论跌多少都能快速修复并不久创出新高，因此，跌了你就好好布局，敢于布局，有些人布局的时候一跌就叫唤，这种人永远赚不到大钱，也成不了大事。 ,,,,,2024-11-20T17:16:38,iPhone 13 Pro Max,684,297,5,,,2024-11-20 17:16:38,True
5102817083132333	,P1bhGd8Rv,通过我置顶帖给大家画的未来一年多大盘运行曲线，可以得出以下几个结论，大跌敢于低吸者会赚钱，大涨到一定程度舍得适当高抛者会锁住收益，底部筹码坚定做多者未来会笑的呲出大牙，2026上半年大盘4100-4500区间舍不得空仓者收益会清空。 ,,,,,2024-11-20T16:04:21,iPhone 13 Pro Max,692,292,12,,,2024-11-20 16:04:21,True
5102748362081162	,P19uQ8Jp8,今天我自己没有操作，看样子今天应该没啥太大波澜，操作就早点发了，后市如有下跌，大家别再战战兢兢的了，这么多利润如果你还怕得要死，就没法了，未来两年多是A股最好的两年。 ,,,,,2024-11-20T11:31:16,iPhone 13 Pro Max,838,509,14,,,2024-11-20 11:31:16,True
5102725547163872	,P18U2u3Ek,科创100和科创50虽然都是科创板，但是很多时候涨跌并不同步，这两也真是奇葩。 ,,"https://wx3.sinaimg.cn/large/008yrVGily1hvsh0ea3d9j30u01sxgu2.jpg,https://wx2.sinaimg.cn/large/008yrVGily1hvsh0db0syj30u01sxwmw.jpg",,,2024-11-20T10:00:36,iPhone 13 Pro Max,606,249,16,,,2024-11-20 10:00:36,True
5102722332230491	,P18OR9mfF,昨天普涨了一下，今天大盘小幅度震荡整理也都正常，大家平常心对待即可，跌了咱们就找机会加，涨了就耐心持有，我们这个仓位都可以。 ,,,,,2024-11-20T09:47:51,iPhone 13 Pro Max,591,263,12,,,2024-11-20 09:47:51,True
5102718605591889	,P18IQnsHL,有一些朋友是受不了股基波动，又觉得债基收蛋不够快乐的，对于这类朋友我觉得可以考虑沪深300指数，这个也属于股基范畴但是相对来说波动会小一些，但也不是动不动就去梭哈的，类似这种波动较小的股基你可以考虑连续调整几天后适当自行分批小额定投，咱们做的华泰柏瑞家的沪深300就不错，全市场最大的一只基金降费，近期也有4000亿得资金直接利好，相比较同类业绩更优，有这方面投资倾向的朋友可以自行考虑。,,,,,2024-11-20T09:33:02,iPhone 13 Pro Max,568,264,9,,,2024-11-20 09:33:02,True
5102431688196117	,P11g4yobr,创业板、科创100、稀土这三个方向只要大盘拉升，进攻能力没得说，很强，后市我们也要做重点跟踪对象。 ,,,,,2024-11-19T14:32:55,iPhone 13 Pro Max,778,317,13,,,2024-11-19 14:32:55,True
5102424907319196	,P1158uI3y,今天我自己没有操作，对于仓位上已经给大家明确过了，暂时满仓并不合适，空仓也并不可取，当下处于封跌布局阶段，如果你现在是满仓后市如有下跌你没有仓位加仓，如果你是空仓后市突发利好大盘直接起来你一样也很被动，现在的大盘中长期趋势没有问题，但是短线仍处在敏感区间，拿一个你自己承受范围之内可以无视涨跌的仓位是比较合适的。,,,,,2024-11-19T14:05:59,iPhone 13 Pro Max,770,434,11,,,2024-11-19 14:05:59,True
5102368913884722	,P0ZCPgiAO,对于整体仓位上，我认为现在进可攻退可守比较好一点，换句话说就是，现在满仓不合适，空仓不理智，保留底仓，这个底仓对于心里承受能力较强的人来说，可以是五层，对于心里承受能力较弱的来说可以是三层或四层。 ,,,,,2024-11-19T10:23:29,iPhone 13 Pro Max,714,335,12,,,2024-11-19 10:23:29,True
5102359383901151	,P0ZnsgmRN,昨天没跟上的，今天也没必要再追，耐心等着低吸为主，咱们有底仓，没必要每一次反弹都要强行参与。 ,,,,,2024-11-19T09:45:37,iPhone 13 Pro Max,628,256,12,,,2024-11-19 09:45:37,True
5102346226368916	,P0Z2eqIQs,科创板我们上一次做的是科创50，这次换成科创100指数，原因在于，科创100虽然跌的更凶，弹性也更大。 ,,,,,2024-11-19T08:53:20,iPhone 13 Pro Max,711,298,10,,,2024-11-19 08:53:20,True
5102338635204027	,P0YPZlPNV,债券其实最近回撤了不少，咱们股基这次布局完，再把年前最后一波上涨吃到，就可以功成身退了，顺利的话，等我们回债基的时候，债券应该也在低位。 ,,,,,2024-11-19T08:23:10,iPhone 13 Pro Max,631,321,9,,,2024-11-19 08:23:10,True
5102301830971717	,P0XSD44MR,人一旦活的通透了，就会变得沉默，不是没有与人相处的能力，而是厌倦了逢场作戏的关系。 ,,,,,2024-11-19T05:56:55,iPhone 13 Pro Max,716,278,21,,,2024-11-19 05:56:55,True
