id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104109841809443	,P1IUM7AIz,"颧骨4天就1指半了 奶奶的这次这次一斤没瘦 吃麻麻香
 ",,,,,2024-11-24T05:41:18,iPhone 15 Pro,4,10,0,,,2024-11-24 05:41:18,True
5103773845817208	,P1AaQopjW,"我初高中的时候也自以为是的断定过ab一定做了正颌 鼻子也一定做过 
都爱拿着大美女前世今生的图对比到底做了什么 都希望她是整出来的都以为她有自己的女娲医生 对自己狠上几次冰冷手术台就能像她们一样“改头换脸”“脱胎换骨”我这样给自己一点幻想
但现实很残酷无情 大美女永远是基因彩票 是天生的",,,,,2024-11-23T07:26:11,iPhone 15 Pro,13,2,6,,,2024-11-23 07:26:11,True
5103762578604961	,P1zSFA6xH,正畸受害者 希望有医生能综合考量判断 给出合理方案 让姐至少恢复正常生活🙏,,,,,2024-11-23T06:41:25,iPhone 15 Pro,0,0,0,,,2024-11-23 06:41:25,False,1115993250,正畸事故毁一生,5102869139949495	,P1cDDFKjJ,"近况：
身体和其它原因9月末才去颌面外科拍cbct
（图一，在医院电脑上拍的，没有报告单，网上查不到），医生结合核磁建议我去修复科看能不能先戴上假牙，牙齿全部拔除5年多面部3分之一处严重变短吸收下巴上卷，很迷茫，不知道能不能戴上假牙……
（8月末去复查乳腺结节4a，大了一圈，医生建议手术切除）
10月末着手做乳腺结节手术，了解到要住院2天，全麻，要有家属签字等（非亲属也可以），一下找不到帮我签字的，推迟了 。
这期间正赶上我邻居搬走了，我和房主打招呼说我要租（我现在租住了3年半的小屋冬季水管冻住，近2个月没有水），本打算先手术再搬家，因却步手术和搬家前需要收拾一番，反复掂量后决定先搬家。
（这几天正在搬家收拾，过几天更新视频）
谢谢大家的帮助和支持。",,"https://wx4.sinaimg.cn/large/4284b4a2ly1hvsxhoq858j20u010bq8g.jpg,https://wx3.sinaimg.cn/large/4284b4a2ly1hvsxhpjuyqj20u0167n1r.jpg,https://wx1.sinaimg.cn/large/4284b4a2ly1hvsxhqebjpj20u0160gr4.jpg",,,2024-11-20T19:31:12,全屏双摄 OPPO A5,31,7,11,,,2024-11-20 19:31:12
5103239561219787	,P1mh657jZ,"来韩国前 朋友劝我把酒店退了 一定住江南的民宿
真的蹲到好多野生啊 蹲到好几家可以考虑可以面的医院
也知道了几位“名医”医德 医术有多差劲
 ",,,,,2024-11-21T20:03:07,iPhone 15 Pro,4,10,0,,,2024-11-21 20:03:07,True
5103155152948273	,P1k4XcmYN,这次打肉毒反应好强 感觉ipad都举不动了 许愿直角肩🙏🙏🙏  （西马150u ,,https://wx1.sinaimg.cn/large/006qxO39gy1hvtueyh7mdj33b04eou11.jpg,,,2024-11-21T14:27:43,iPhone 15 Pro,2,6,0,,,2024-11-21 14:27:43,True
5103026498961888	,P1gJrBBoA,就爱吃最简单的pepperoni pizza ,,,,,2024-11-21T05:56:30,iPhone 15 Pro,1,0,0,,,2024-11-21 05:56:30,True
5102890012117175	,P1dbj8SLZ,能当美白姐金粉 必须会混淆概念 ,,"https://wx4.sinaimg.cn/large/006qxO39gy1hvszu4x80oj30wr1z0n2p.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvszu5im64j30wr1z0zq1.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvszw8hg9zj30wr1z0jy6.jpg",,,2024-11-20T20:54:08,iPhone 15 Pro,11,7,0,,,2024-11-20 20:54:08,True
5102856975942735	,P1ck1oVYz,确实复活了 ,,https://wx4.sinaimg.cn/large/006qxO39gy1hvsw52n728j30wr1z016v.jpg,,,2024-11-20T18:42:52,iPhone 15 Pro,27,13,1,,,2024-11-20 18:42:52,True
5102849026949730	,P1c7ct9Wq,"第一次在韩国做手术 真的不得不提韩国整容业确实发达 
手术创伤小 疼痛管理好 昨儿术后3小时出院 除了嗓子疼 鼻子有鼻炎 其他一点疼痛感都没有 
今天去做了消肿管理 做完之后 精神的像打了鸡血！ ",,,,,2024-11-20T18:11:17,iPhone 15 Pro,7,9,0,,,2024-11-20 18:11:17,True
5102627831939887	,P16mr88Ev,"整容女是鼻炎人 真的好痛苦
 ",,,,,2024-11-20T03:32:20,iPhone 15 Pro,1,14,0,,,2024-11-20 03:32:20,True
5102497163120190	,P12XGd5HE,"5点半出来一直在冰敷 轮廓就是嗓子太疼了
hcy做轮廓的时候会不会担心以后唱不了歌 感觉真的超级伤嗓子 ",,,,,2024-11-19T18:53:06,iPhone 15 Pro,3,5,0,,,2024-11-19 18:53:06,True
5102406779799181	,P10BTF7dj,"2024.11.18 韩国Arc 雅阁整形外科面诊记录@雅阁整形外科医院  （价值50w
第一次听到名字是去年大概11月12月@天天都要吃泡菜 提到过可以去面诊看看（其实开始害怕，没太考虑韩国做这种大手术 所以印象不深后来看聊天记录又确认了下
想来韩国面额头提升有朋友劝可以面面韩国颧骨！8月底9月初那时候 8年 ...
全文",,"https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf7v858j31gy0qo44z.jpg,https://wx2.sinaimg.cn/large/006qxO39gy1hvrgf8ccy1j30qo0ypjv9.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgf8zmclj30qo1lt448.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf9o5w5j30qo0wlq7f.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfa79f8j30qo0z0q6t.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfbxox0j30ro0qoafq.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgfcfvf1j30qo0y2tbk.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvrgfd3ipij30qo11haew.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf70y5pj33b04eox6s.jpg",,,2024-11-19T12:53:57,iPhone 15 Pro,19,10,4,,"雅阁整形外科医院,天天都要吃泡菜",2024-11-19 12:53:57,True
5105799286231939	,P2qRGq9d9,"好多人私信问ljf颏成型颏侧 我满意呀 我的要求都是保守保守再保守 锋哥也按我要求 并且切完没有显的脸长啥的 并且我算是颏成型术士完成摆正+缩短+前移 锋哥给我做的很顺滑 没有任何脱节感
雅阁权院长人很好 韩国蛮多院长知道中国医生做的啥的喜欢贬低中国医生 但arc权院长说做的蛮不错的 他说看得出锋 ...
全文",,,,,2024-11-28T21:34:34,iPhone 15 Pro,1,0,0,,,2024-11-28 21:34:34,True
5105492853260339	,P2iTrdGa7,ql不回缩下至专利到底是不是噱头 到底做的怎么样啊 ,,,,,2024-11-28T01:16:53,iPhone 15 Pro,0,10,0,,,2024-11-28 01:16:53,True
5105446851447397	,P2hHf64x7,西瓜志你到底多忙啊@dr刘志勇,,,,,2024-11-27T22:14:06,iPhone 15 Pro,2,0,0,,dr刘志勇,2024-11-27 22:14:06,False,6625231598,ArtemisMisae,5105374459593930	,P2fOtEfOO,"避雷@dr刘志勇 @杭州联合丽格第六医疗美容医院 谁还敢找杭州联合丽格6院的6zy？ 
抽纸把顾客做坏了不售后玩消失玩跑路？
在pyq假装岁月静好还在面诊手s术圈元子？#避雷##刘志勇 体雕##uql大臀填充# ",,"https://wx2.sinaimg.cn/large/007emNoagy1hw0x95vg4fj30u00w9acd.jpg,https://wx3.sinaimg.cn/large/007emNoagy1hw0x94u1gmj30ij7psqts.jpg,https://wx2.sinaimg.cn/large/007emNoagy1hw0x91zu9dj30u01rjq7u.jpg",,,2024-11-27T17:26:27,iPhone 15 Pro Max,14,2,4,"避雷,刘志勇 体雕,uql大臀填充","dr刘志勇,杭州联合丽格第六医疗美容医院",2024-11-27 17:26:27
5105109790364511	,P28VB1wPd,"感觉好多医生拒了的ljq都能接 
pz是头宽头大就爱拒
gj是爱以比例好看更重要为由拒
ljf是分析下下颌和颧骨关系 有时候他认为只做一个部位改善就能和谐也会拒或者减少项目
聊天好多整友被他们拒了ljq倒是会接
但我见过的ljq野生做的又蛮不错的
真的要看适不适合医生的术式和方案 ",,,,,2024-11-26T23:54:45,iPhone 15 Pro,6,16,0,,,2024-11-26 23:54:45,True
5105094749589662	,P28xkEeHY,转发微博,,,,,2024-11-26T22:54:59,iPhone 15 Pro,0,0,1,,,2024-11-26 22:54:59,False,5620351734,卡布达Ultra_Alpha_v1_0_10版,5105073133457793	,P27YtevwR,"2025年的“整容日历”分享给有需要的人～
等不及就自己买了，整容这件事太不确定了，所以如果挑个好日子会让我们心安一些，那为什么不呢。
不过我才知道这个凶吉并不是专门给整圈算的，这本是香港风水大师李居明先生做的日常月历。图十三
如果想更精准一些，我的方法是结合自己的八字喜忌。假如一个 ...
全文",,"https://wx4.sinaimg.cn/large/0068mqeqgy1hvzyvrg53sj33402c0hdw.jpg,https://wx1.sinaimg.cn/large/0068mqeqgy1hvzwd5t8dmj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw02kbnij33402c0e84.jpg,https://wx4.sinaimg.cn/large/0068mqeqgy1hvzw04f5vaj33402c0hdw.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw068bajj33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw08l0l4j33402c0e84.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0bfty7j33402c0hdw.jpg,https://wx2.sinaimg.cn/large/0068mqeqgy1hvzw0fbhdqj33402c0e84.jpg,https://wx3.sinaimg.cn/large/0068mqeqgy1hvzw0gxgivj33402c0e84.jpg",,,2024-11-26T21:29:05,,15,2,25,,,2024-11-26 21:29:05
5105056573555681	,P27xLeUZH,"我朋友给我发消息问我咋办 在香港打了少女针巨丑
我一看 完了
香港真的审美很落后 这些打针的医生甚至不懂折叠度的概念 离谱死了
香港只适合自己审美巨好 可以指导医生指哪儿打哪儿的人来 毕竟针剂价格真的好香 or 打打非精细化部位肉毒啥的
没啥审美不咋懂还信心满满来打少女针玻尿酸的只能笑着来哭着 ...
全文",,,,,2024-11-26T20:23:17,iPhone 15 Pro,7,0,0,,,2024-11-26 20:23:17,True
5105033213379256	,P26W5eb68,雅阁 arc轮廓一周 术前很担心脸会驴化马化不停强调保守保守 术后三天和权院长见面确认了下数据 左右一共推了8mm ,,"https://wx1.sinaimg.cn/large/006qxO39gy1hvzu074qhlj30u01t243b.jpg,https://wx2.sinaimg.cn/large/006qxO39gy1hvzu09wrf7j30u01t2jyh.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvzu1pt0ccj30u01t276u.jpg",,,2024-11-26T18:50:27,iPhone 15 Pro,7,5,0,,,2024-11-26 18:50:27,True
5105004531159319	,P26bP4RAH,啊？芭堂你？？？//@Dilpansss:这颧骨推的…,,,,,2024-11-26T16:56:29,iPhone 15 Pro,3,2,0,,Dilpansss,2024-11-26 16:56:29,False,6910065075,Miyakysoo,5100184325592990	,P04NinsZw,芭堂轮廓三件套第二个月反馈～比预想当中消肿还要更多了一些，现在脸上基本上看不出有肿胀的感觉，但是还是要加油减点肥效果应该会更好！最后附上两张照相馆拍的证件照同一照相师和修图师出来的对比，分别是做轮廓线前和轮廓后两个月，效果还是非常明显 ,,"https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd69yv7ij31li1vg4qp.jpg,https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd6ajcoyj31nk1xg7wh.jpg,https://wx1.sinaimg.cn/large/007xDVAvgy1hvkd6b00n4j31lm1wu1kx.jpg,https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd6bhdroj320s2lk1kx.jpg,https://wx4.sinaimg.cn/large/007xDVAvgy1hvkd6c5m2bj32442z4npd.jpg",,,2024-11-13T09:42:43,iPhone客户端,1,0,6,,,2024-11-13 09:42:43
5104653591383766	,P1X3N5NYO,转发微博,,,,,2024-11-25T17:41:59,iPhone 15 Pro,0,0,0,,,2024-11-25 17:41:59,False,1101590502,Fashion热家居,5104341037615791	,P1OVFvXdl,转赞菩萨，诸邪退散，好运伴随。🙏 ,,https://wx4.sinaimg.cn/large/41a8efe6gy1hvwggg1x1vj20j60pf12u.jpg,,,2024-11-24T21:00:00,微博网页版,29,3,21,,,2024-11-24 21:00:00
5104652594447221	,P1X2biEVn,真是咋看咋奇葩 不愧是医托儿,,,,,2024-11-25T17:38:01,iPhone 15 Pro,2,0,0,,,2024-11-25 17:38:01,False,7370956676,保佑双鄂完美,5104604021522847	,P1VLQ6oa3,"人品好坏是一回事儿，家境好坏/美丑与否又是另一回事儿： 那个CA米米，之前私信问我怎么考雅思（她雅思没有考到小分6.5口语）我就把我自己整理出来了雅思口语资料发给她了，考过雅思的人都知道很多口语材料，你是需要通过结合自己的生活经历去写出来的。结果没多久之后，她就在微博上问：谁需要雅思资 ...
全文",,,,,2024-11-25T14:24:59,iPhone客户端,167,31,11,,,2024-11-25 14:24:59
5104109841809443	,P1IUM7AIz,"颧骨4天就1指半了 奶奶的这次这次一斤没瘦 吃麻麻香
 ",,,,,2024-11-24T05:41:18,iPhone 15 Pro,4,10,0,,,2024-11-24 05:41:18,True
5103773845817208	,P1AaQopjW,"我初高中的时候也自以为是的断定过ab一定做了正颌 鼻子也一定做过 
都爱拿着大美女前世今生的图对比到底做了什么 都希望她是整出来的都以为她有自己的女娲医生 对自己狠上几次冰冷手术台就能像她们一样“改头换脸”“脱胎换骨”我这样给自己一点幻想
但现实很残酷无情 大美女永远是基因彩票 是天生的 ...
全文",,,,,2024-11-23T07:26:11,iPhone 15 Pro,13,2,6,,,2024-11-23 07:26:11,True
5103762578604961	,P1zSFA6xH,正畸受害者 希望有医生能综合考量判断 给出合理方案 让姐至少恢复正常生活🙏,,,,,2024-11-23T06:41:25,iPhone 15 Pro,0,0,0,,,2024-11-23 06:41:25,False,1115993250,正畸事故毁一生,5102869139949495	,P1cDDFKjJ,"近况：
身体和其它原因9月末才去颌面外科拍cbct
（图一，在医院电脑上拍的，没有报告单，网上查不到），医生结合核磁建议我去修复科看能不能先戴上假牙，牙齿全部拔除5年多面部3分之一处严重变短吸收下巴上卷，很迷茫，不知道能不能戴上假牙……
（8月末去复查乳腺结节4a，大了一圈，医生建议手术切除 ...
全文",,"https://wx4.sinaimg.cn/large/4284b4a2ly1hvsxhoq858j20u010bq8g.jpg,https://wx3.sinaimg.cn/large/4284b4a2ly1hvsxhpjuyqj20u0167n1r.jpg,https://wx1.sinaimg.cn/large/4284b4a2ly1hvsxhqebjpj20u0160gr4.jpg",,,2024-11-20T19:31:12,全屏双摄 OPPO A5,31,7,11,,,2024-11-20 19:31:12
5103239561219787	,P1mh657jZ,"来韩国前 朋友劝我把酒店退了 一定住江南的民宿
真的蹲到好多野生啊 蹲到好几家可以考虑可以面的医院
也知道了几位“名医”医德 医术有多差劲
 ",,,,,2024-11-21T20:03:07,iPhone 15 Pro,4,10,0,,,2024-11-21 20:03:07,True
5103155152948273	,P1k4XcmYN,这次打肉毒反应好强 感觉ipad都举不动了 许愿直角肩🙏🙏🙏  （西马150u ,,https://wx1.sinaimg.cn/large/006qxO39gy1hvtueyh7mdj33b04eou11.jpg,,,2024-11-21T14:27:43,iPhone 15 Pro,2,6,0,,,2024-11-21 14:27:43,True
5103026498961888	,P1gJrBBoA,就爱吃最简单的pepperoni pizza ,,,,,2024-11-21T05:56:30,iPhone 15 Pro,1,0,0,,,2024-11-21 05:56:30,True
5102890012117175	,P1dbj8SLZ,能当美白姐金粉 必须会混淆概念 ,,"https://wx4.sinaimg.cn/large/006qxO39gy1hvszu4x80oj30wr1z0n2p.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvszu5im64j30wr1z0zq1.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvszw8hg9zj30wr1z0jy6.jpg",,,2024-11-20T20:54:08,iPhone 15 Pro,11,7,0,,,2024-11-20 20:54:08,True
5102856975942735	,P1ck1oVYz,确实复活了 ,,https://wx4.sinaimg.cn/large/006qxO39gy1hvsw52n728j30wr1z016v.jpg,,,2024-11-20T18:42:52,iPhone 15 Pro,27,13,1,,,2024-11-20 18:42:52,True
5102849026949730	,P1c7ct9Wq,"第一次在韩国做手术 真的不得不提韩国整容业确实发达 
手术创伤小 疼痛管理好 昨儿术后3小时出院 除了嗓子疼 鼻子有鼻炎 其他一点疼痛感都没有 
今天去做了消肿管理 做完之后 精神的像打了鸡血！ ",,,,,2024-11-20T18:11:17,iPhone 15 Pro,7,9,0,,,2024-11-20 18:11:17,True
5102627831939887	,P16mr88Ev,"整容女是鼻炎人 真的好痛苦
 ",,,,,2024-11-20T03:32:20,iPhone 15 Pro,1,14,0,,,2024-11-20 03:32:20,True
5102497163120190	,P12XGd5HE,"5点半出来一直在冰敷 轮廓就是嗓子太疼了
hcy做轮廓的时候会不会担心以后唱不了歌 感觉真的超级伤嗓子 ",,,,,2024-11-19T18:53:06,iPhone 15 Pro,3,5,0,,,2024-11-19 18:53:06,True
5102406779799181	,P10BTF7dj,"2024.11.18 韩国Arc 雅阁整形外科面诊记录@雅阁整形外科医院  （价值50w
第一次听到名字是去年大概11月12月@天天都要吃泡菜 提到过可以去面诊看看（其实开始害怕，没太考虑韩国做这种大手术 所以印象不深后来看聊天记录又确认了下
想来韩国面额头提升有朋友劝可以面面韩国颧骨！8月底9月初那时候 8年 ...
全文",,"https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf7v858j31gy0qo44z.jpg,https://wx2.sinaimg.cn/large/006qxO39gy1hvrgf8ccy1j30qo0ypjv9.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgf8zmclj30qo1lt448.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf9o5w5j30qo0wlq7f.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfa79f8j30qo0z0q6t.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgfbxox0j30ro0qoafq.jpg,https://wx1.sinaimg.cn/large/006qxO39gy1hvrgfcfvf1j30qo0y2tbk.jpg,https://wx4.sinaimg.cn/large/006qxO39gy1hvrgfd3ipij30qo11haew.jpg,https://wx3.sinaimg.cn/large/006qxO39gy1hvrgf70y5pj33b04eox6s.jpg",,,2024-11-19T12:53:57,iPhone 15 Pro,19,10,4,,"雅阁整形外科医院,天天都要吃泡菜",2024-11-19 12:53:57,True
